Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Mark Gardner;1;Marco Estrada;0,9497
Mark Gardner;2;Mike Williams;0,9485
Mark Gardner;3;Roberto Petagine;0,9477
Mark Gardner;4;Greg Mathews;0,9433
Mark Gardner;5;Mark Smith;0,9384
Mark Grace;1;Ryan Howard;0,9989
Mark Grace;2;Cecil Fielder;0,9988
Mark Grace;3;Troy O'Leary;0,9981
Mark Grace;4;David Justice;0,9975
Mark Grace;5;Adam Lind;0,9967
Mark Grudzielanek;1;Aaron Ledesma;0,9939
Mark Grudzielanek;2;Wily Mo Peña;0,9934
Mark Grudzielanek;3;Jeff Branson;0,9858
Mark Grudzielanek;4;Jeromy Burnitz;0,9783
Mark Grudzielanek;5;Carlos Quentin;0,9758
Mark Guthrie;1;Scott Kazmir;0,9953
Mark Guthrie;2;Nelson Cruz;0,9925
Mark Guthrie;3;Kyle McClellan;0,9856
Mark Guthrie;4;Trevor Hoffman;0,9852
Mark Guthrie;5;John Riedling;0,9787
Mark Hendrickson;1;Alex Cole;0,9913
Mark Hendrickson;2;Ken Dayley;0,9896
Mark Hendrickson;3;Luis Alicea;0,9872
Mark Hendrickson;4;Jesse Orosco;0,982
Mark Hendrickson;5;Dave Parker;0,9783
Mark Kotsay;1;Khalil Greene;0,9939
Mark Kotsay;2;Jody Gerut;0,9916
Mark Kotsay;3;Keith Moreland;0,9912
Mark Kotsay;4;Richie Sexson;0,9904
Mark Kotsay;5;Troy Tulowitzki;0,9889
Mark Leiter;1;Chris Hoiles;0,9679
Mark Leiter;2;Miguel Tejada;0,9674
Mark Leiter;3;Brady Anderson;0,9627
Mark Leiter;4;Dmitri Young;0,9546
Mark Leiter;5;Luis Valbuena;0,9417
Mark Lemke;1;Kevin Millar;0,9989
Mark Lemke;2;Pedro Munoz;0,9977
Mark Lemke;3;John Olerud;0,9975
Mark Lemke;4;Greg Gagne;0,9965
Mark Lemke;5;Denard Span;0,996
Mark Lewis;1;Desi Relaford;0,8592
Mark Lewis;2;Mike Blowers;0,8502
Mark Lewis;3;Mike Matheny;0,8249
Mark Lewis;4;Dickie Thon;0,8213
Mark Lewis;5;Tim Redding;0,8195
Mark Loretta;1;David Freese;0,9778
Mark Loretta;2;Matt Stairs;0,962
Mark Loretta;3;Cameron Maybin;0,9607
Mark Loretta;4;Wilson Alvarez;0,9555
Mark Loretta;5;Miguel Cabrera;0,9555
Mark McGwire;1;Paul Lo Duca;0,9982
Mark McGwire;2;Jose Uribe;0,99
Mark McGwire;3;John Jaso;0,9899
Mark McGwire;4;Rajai Davis;0,9872
Mark McGwire;5;Alejandro De Aza;0,9792
Mark McLemore;1;Mario Diaz;0,9905
Mark McLemore;2;Xavier Hernandez;0,9882
Mark McLemore;3;Todd Worrell;0,9791
Mark McLemore;4;Trevor Cahill;0,976
Mark McLemore;5;Ugueth Urbina;0,9648
Mark Mulder;1;Mike Remlinger;0,996
Mark Mulder;2;Tomo Ohka;0,99
Mark Mulder;3;Brandon Morrow;0,9893
Mark Mulder;4;John Smiley;0,9885
Mark Mulder;5;Tim Burke;0,9872
Mark Parent;1;Ed Romero;0,9722
Mark Parent;2;Kevin Tapani;0,8707
Mark Parent;3;Ron Oester;0,8564
Mark Parent;4;Wally Whitehurst;0,8186
Mark Parent;5;Randall Delgado;0,8164
Mark Petkovsek;1;Greg McMichael;0,9978
Mark Petkovsek;2;Jim Bullinger;0,9933
Mark Petkovsek;3;Paul Quantrill;0,9908
Mark Petkovsek;4;Gabe White;0,9883
Mark Petkovsek;5;Brad Penny;0,9867
Mark Portugal;1;Gary Thurman;0,9804
Mark Portugal;2;Luis Matos;0,9802
Mark Portugal;3;Jeff Brantley;0,9797
Mark Portugal;4;Mike LaCoss;0,9581
Mark Portugal;5;Cliff Lee;0,9364
Mark Redman;1;Kevin Ritz;0,9948
Mark Redman;2;Alfredo Simon;0,9943
Mark Redman;3;Phil Hughes;0,994
Mark Redman;4;Todd Ritchie;0,9919
Mark Redman;5;Jose Lima;0,9907
Mark Reynolds;1;Ernie Young;0,9947
Mark Reynolds;2;Robin Ventura;0,9926
Mark Reynolds;3;Roberto Kelly;0,9888
Mark Reynolds;4;Garret Anderson;0,9865
Mark Reynolds;5;Paul Goldschmidt;0,9859
Mark Salas;1;Rich Amaral;0,9982
Mark Salas;2;Johnny Damon;0,9979
Mark Salas;3;Carlos Febles;0,9978
Mark Salas;4;Darryl Strawberry;0,9953
Mark Salas;5;Mike Young;0,9944
Mark Smith;1;Greg Mathews;0,9941
Mark Smith;2;Jeff Robinson;0,9857
Mark Smith;3;Roberto Petagine;0,9781
Mark Smith;4;Omar Vizquel;0,9735
Mark Smith;5;Roger McDowell;0,972
Mark Sweeney;1;Chris Donnels;0,9868
Mark Sweeney;2;Randall Delgado;0,9626
Mark Sweeney;3;Mike Harkey;0,9475
Mark Sweeney;4;Daric Barton;0,9273
Mark Sweeney;5;Ernie Whitt;0,9233
Mark Teahen;1;Bobby Abreu;0,9973
Mark Teahen;2;Cody Ross;0,9943
Mark Teahen;3;Bengie Molina;0,9942
Mark Teahen;4;Mike Morse;0,9932
Mark Teahen;5;Lance Berkman;0,9931
Mark Teixeira;1;Quilvio Veras;0,9984
Mark Teixeira;2;Gene Larkin;0,9973
Mark Teixeira;3;Nori Aoki;0,9969
Mark Teixeira;4;Jimmy Rollins;0,9963
Mark Teixeira;5;Will Venable;0,9955
Mark Thompson;1;Rod Barajas;0,985
Mark Thompson;2;Jason Bere;0,982
Mark Thompson;3;Billy Ashley;0,9781
Mark Thompson;4;Jay Powell;0,9761
Mark Thompson;5;David West;0,9751
Mark Trumbo;1;Martin Prado;0,9976
Mark Trumbo;2;Giancarlo Stanton;0,9968
Mark Trumbo;3;Desmond Jennings;0,9957
Mark Trumbo;4;Daniel Murphy;0,9953
Mark Trumbo;5;Ryan Sweeney;0,9947
Mark Whiten;1;Johnny Estrada;0,9989
Mark Whiten;2;Greg Briley;0,9965
Mark Whiten;3;Frank White;0,9961
Mark Whiten;4;Jim Rice;0,9916
Mark Whiten;5;Pedro Munoz;0,9889
Marlon Anderson;1;Geronimo Pena;0,9926
Marlon Anderson;2;Sal Fasano;0,9734
Marlon Anderson;3;Aaron Ledesma;0,9705
Marlon Anderson;4;Chris Speier;0,9644
Marlon Anderson;5;Deion Sanders;0,9535
Marlon Byrd;1;Brent Gates;0,9976
Marlon Byrd;2;Phil Bradley;0,9957
Marlon Byrd;3;Jesse Levis;0,9945
Marlon Byrd;4;Dave Silvestri;0,9941
Marlon Byrd;5;Terrence Long;0,9929
Marquis Grissom;1;Fred McGriff;0,9977
Marquis Grissom;2;Victor Martinez;0,9974
Marquis Grissom;3;Danny Tartabull;0,995
Marquis Grissom;4;Pete O'Brien;0,9948
Marquis Grissom;5;Jason Kendall;0,9943
Martin Prado;1;Mark Trumbo;0,9976
Martin Prado;2;Shin-Soo Choo;0,9964
Martin Prado;3;A. J. Pierzynski;0,9961
Martin Prado;4;Kevin Youkilis;0,9955
Martin Prado;5;Hanley Ramirez;0,9948
Marty Barrett;1;Mike Sharperson;0,9939
Marty Barrett;2;Gaby Sanchez;0,9899
Marty Barrett;3;Chris Denorfia;0,9897
Marty Barrett;4;Sean Rodriguez;0,9864
Marty Barrett;5;Bernie Williams;0,9845
Marty Cordova;1;Phil Bradley;0,9978
Marty Cordova;2;Terrence Long;0,9975
Marty Cordova;3;Jesse Orosco;0,9913
Marty Cordova;4;Frank White;0,99
Marty Cordova;5;Pedro Munoz;0,9877
Marvell Wynne;1;Jay Payton;0,9986
Marvell Wynne;2;Dioner Navarro;0,9979
Marvell Wynne;3;Robert Fick;0,9943
Marvell Wynne;4;John Jaha;0,9931
Marvell Wynne;5;Nate Schierholtz;0,9914
Marvin Benard;1;Jacob Cruz;0,9969
Marvin Benard;2;Steve Balboni;0,9936
Marvin Benard;3;Rich Becker;0,9854
Marvin Benard;4;Ryan Thompson;0,9831
Marvin Benard;5;Kevin Stocker;0,9829
Marvin Freeman;1;Donovan Osborne;0,9941
Marvin Freeman;2;Danny Cox;0,9926
Marvin Freeman;3;Brett Anderson;0,9904
Marvin Freeman;4;Andrew Cashner;0,9885
Marvin Freeman;5;Billy Wagner;0,9883
Marwin Gonzalez;1;Shane Mack;0,9931
Marwin Gonzalez;2;Emil Brown;0,9914
Marwin Gonzalez;3;Jack Clark;0,9891
Marwin Gonzalez;4;Robert Andino;0,9882
Marwin Gonzalez;5;Paul Molitor;0,9846
Mat Latos;1;J. A. Happ;0,9999
Mat Latos;2;Dave Bush;0,996
Mat Latos;3;Clayton Kershaw;0,9957
Mat Latos;4;Matt Garza;0,9939
Mat Latos;5;John Smiley;0,9929
Matt Belisle;1;Lee Smith;0,9853
Matt Belisle;2;Salomon Torres;0,9811
Matt Belisle;3;Jeff Fassero;0,9222
Matt Belisle;4;Charlie Morton;0,916
Matt Belisle;5;Brandon Duckworth;0,904
Matt Cain;1;Bruce Ruffin;0,997
Matt Cain;2;Albie Lopez;0,995
Matt Cain;3;Ted Lilly;0,9941
Matt Cain;4;Victor Zambrano;0,992
Matt Cain;5;Terry Mulholland;0,9914
Matt Carpenter;1;Gregor Blanco;0,9989
Matt Carpenter;2;Ben Revere;0,9975
Matt Carpenter;3;Geno Petralli;0,997
Matt Carpenter;4;Craig Gentry;0,9961
Matt Carpenter;5;Curtis Granderson;0,9959
Matt Clement;1;Sterling Hitchcock;0,9962
Matt Clement;2;Jay Witasick;0,996
Matt Clement;3;John Burkett;0,9956
Matt Clement;4;Brian Meadows;0,9948
Matt Clement;5;Darryl Kile;0,9947
Matt Diaz;1;Sammy Sosa;0,9912
Matt Diaz;2;Tim Flannery;0,9858
Matt Diaz;3;Paul Bako;0,9849
Matt Diaz;4;Kelly Johnson;0,9828
Matt Diaz;5;Nick Johnson;0,9766
Matt Franco;1;Jay Bell;0,9896
Matt Franco;2;Stephen Drew;0,9766
Matt Franco;3;Ty Wigginton;0,9668
Matt Franco;4;Jeff Cirillo;0,9661
Matt Franco;5;Vernon Wells;0,9645
Matt Garza;1;Dave Bush;0,9947
Matt Garza;2;Mat Latos;0,9939
Matt Garza;3;J. A. Happ;0,991
Matt Garza;4;Clayton Kershaw;0,991
Matt Garza;5;Roberto Hernandez;0,9892
Matt Herges;1;Adam Eaton;0,9889
Matt Herges;2;Wendell Magee;0,9887
Matt Herges;3;Scott Kazmir;0,9872
Matt Herges;4;James Baldwin;0,9854
Matt Herges;5;Jason Marquis;0,9825
Matt Holliday;1;Milt Cuyler;0,9989
Matt Holliday;2;Bobby Crosby;0,998
Matt Holliday;3;A. J. Ellis;0,9975
Matt Holliday;4;Vladimir Guerrero;0,9966
Matt Holliday;5;Jay Bruce;0,9959
Matt Joyce;1;Kosuke Fukudome;0,9685
Matt Joyce;2;Leon Durham;0,9682
Matt Joyce;3;Mookie Wilson;0,9681
Matt Joyce;4;Rich Gossage;0,9599
Matt Joyce;5;Terry Francona;0,9544
Matt Kemp;1;Kevin Kouzmanoff;0,9967
Matt Kemp;2;Adam LaRoche;0,9961
Matt Kemp;3;Seth Smith;0,9956
Matt Kemp;4;Corey Koskie;0,9956
Matt Kemp;5;Mike Jacobs;0,9951
Matt Lawton;1;Craig Reynolds;0,9917
Matt Lawton;2;Luis Aguayo;0,9889
Matt Lawton;3;Mike Krukow;0,9887
Matt Lawton;4;Erubiel Durazo;0,9882
Matt Lawton;5;Rusty Greer;0,9868
Matt LeCroy;1;Jarrod Dyson;0,9944
Matt LeCroy;2;Jack Wilson;0,9918
Matt LeCroy;3;Moises Alou;0,9907
Matt LeCroy;4;Mike Aviles;0,9811
Matt LeCroy;5;Michael Saunders;0,9785
Matt Mieske;1;Pat Sheridan;0,9604
Matt Mieske;2;Rich Gossage;0,946
Matt Mieske;3;Leon Durham;0,9457
Matt Mieske;4;Matt Franco;0,9443
Matt Mieske;5;Kosuke Fukudome;0,9427
Matt Morris;1;Shawn Abner;0,993
Matt Morris;2;Shaun Marcum;0,9773
Matt Morris;3;Jaime Garcia;0,9716
Matt Morris;4;Roberto Hernandez;0,9568
Matt Morris;5;Ed Whitson;0,9557
Matt Nokes;1;Phil Bradley;0,9979
Matt Nokes;2;Craig Biggio;0,9976
Matt Nokes;3;Greg Gagne;0,9964
Matt Nokes;4;Eric Davis;0,9961
Matt Nokes;5;Carlos Gonzalez;0,9961
Matt Stairs;1;Bill Pecota;0,9655
Matt Stairs;2;Archi Cianfrocco;0,9647
Matt Stairs;3;Mark Loretta;0,962
Matt Stairs;4;Derrek Lee;0,9586
Matt Stairs;5;Tom Lawless;0,9585
Matt Treanor;1;Dustin Ackley;0,9782
Matt Treanor;2;Pat Sheridan;0,9234
Matt Treanor;3;Jason Smith;0,9222
Matt Treanor;4;Bret Saberhagen;0,9212
Matt Treanor;5;Brian Downing;0,9107
Matt Walbeck;1;Javier Lopez;0,9581
Matt Walbeck;2;Rafael Santana;0,9322
Matt Walbeck;3;Andy Stankiewicz;0,9289
Matt Walbeck;4;Joel Skinner;0,9153
Matt Walbeck;5;Luis Lopez;0,9113
Matt Wieters;1;Brandon Belt;0,993
Matt Wieters;2;Joey Votto;0,9896
Matt Wieters;3;Ryan Doumit;0,9893
Matt Wieters;4;Ben Davis;0,9888
Matt Wieters;5;Placido Polanco;0,9872
Matt Williams;1;Harold Reynolds;0,9846
Matt Williams;2;Eddie Williams;0,9814
Matt Williams;3;Raul Chavez;0,9746
Matt Williams;4;Arthur Rhodes;0,9738
Matt Williams;5;Alejandro De Aza;0,9712
Max Scherzer;1;Chad Kreuter;0,9679
Max Scherzer;2;Laynce Nix;0,9322
Max Scherzer;3;Ted Power;0,9079
Max Scherzer;4;Tommy Milone;0,8876
Max Scherzer;5;Mike Pelfrey;0,8826
Mel Hall;1;Josh Reddick;0,9997
Mel Hall;2;Todd Benzinger;0,9977
Mel Hall;3;Ryan Church;0,9961
Mel Hall;4;Salvador Perez;0,996
Mel Hall;5;Tony Eusebio;0,9946
Mel Rojas;1;Chad Durbin;0,9964
Mel Rojas;2;Barry Zito;0,9961
Mel Rojas;3;Denny Neagle;0,995
Mel Rojas;4;Bronson Arroyo;0,995
Mel Rojas;5;Albie Lopez;0,9946
Melky Cabrera;1;Wilton Guerrero;0,975
Melky Cabrera;2;Don Slaught;0,967
Melky Cabrera;3;Mike Kingery;0,9503
Melky Cabrera;4;Carlos Peña;0,9404
Melky Cabrera;5;Vance Wilson;0,9299
Melvin Mora;1;Kevin Kouzmanoff;0,9929
Melvin Mora;2;Mike Jacobs;0,9901
Melvin Mora;3;Lorenzo Cain;0,9884
Melvin Mora;4;Dexter Fowler;0,9866
Melvin Mora;5;Howie Kendrick;0,9861
Melvin Nieves;1;Billy Ashley;0,9827
Melvin Nieves;2;Stan Javier;0,9736
Melvin Nieves;3;Omar Infante;0,9608
Melvin Nieves;4;Reggie Jefferson;0,959
Melvin Nieves;5;Jose Hernandez;0,9583
Michael Barrett;1;Casey Candaele;0,9773
Michael Barrett;2;Carlos Garcia;0,9771
Michael Barrett;3;Danny Sheaffer;0,9765
Michael Barrett;4;Ozzie Guillen;0,9759
Michael Barrett;5;Craig Wilson;0,9697
Michael Bourn;1;Edgardo Alfonzo;0,9896
Michael Bourn;2;Felipe Lopez;0,9832
Michael Bourn;3;Carlos Ruiz;0,9812
Michael Bourn;4;Chris Davis;0,9805
Michael Bourn;5;Clint Barmes;0,9731
Michael Brantley;1;Eduardo Escobar;0,9695
Michael Brantley;2;Chris Peters;0,9602
Michael Brantley;3;Elliot Johnson;0,9544
Michael Brantley;4;Tom Foley;0,9201
Michael Brantley;5;Antonio Osuna;0,9153
Michael Cuddyer;1;Michael Tucker;0,9957
Michael Cuddyer;2;Ryan Freel;0,9941
Michael Cuddyer;3;Todd Zeile;0,9926
Michael Cuddyer;4;Eduardo Nunez;0,9918
Michael Cuddyer;5;Dan Gladden;0,9913
Michael Jackson;1;Tim Naehring;0,9928
Michael Jackson;2;Kevin Ritz;0,9927
Michael Jackson;3;Andujar Cedeno;0,9922
Michael Jackson;4;Joe Saunders;0,9921
Michael Jackson;5;Darrin Fletcher;0,9915
Michael Saunders;1;Carlos Guillen;0,9908
Michael Saunders;2;Orlando Merced;0,9837
Michael Saunders;3;Alfredo Amezaga;0,9814
Michael Saunders;4;Matt LeCroy;0,9785
Michael Saunders;5;Manny Ramirez;0,9724
Michael Tucker;1;Michael Cuddyer;0,9957
Michael Tucker;2;Ryan Freel;0,9906
Michael Tucker;3;Todd Zeile;0,9902
Michael Tucker;4;Jay Buhner;0,989
Michael Tucker;5;Jason Giambi;0,9879
Michael Young;1;Freddie Freeman;0,9979
Michael Young;2;Howie Kendrick;0,9971
Michael Young;3;Dexter Fowler;0,9965
Michael Young;4;Willy Taveras;0,996
Michael Young;5;J. J. Hardy;0,9957
Mickey Hatcher;1;Terry Pendleton;0,9951
Mickey Hatcher;2;Dave Collins;0,9948
Mickey Hatcher;3;Lee Tinsley;0,9757
Mickey Hatcher;4;Emil Brown;0,9736
Mickey Hatcher;5;Kim Batiste;0,9649
Mickey Morandini;1;John Mayberry;0,9934
Mickey Morandini;2;Andy Van Slyke;0,9928
Mickey Morandini;3;Eric Bruntlett;0,9904
Mickey Morandini;4;Adam Melhuse;0,9903
Mickey Morandini;5;Magglio Ordonez;0,9855
Mickey Tettleton;1;Andres Thomas;0,9958
Mickey Tettleton;2;Carlos Beltran;0,9878
Mickey Tettleton;3;Peter Bourjos;0,9853
Mickey Tettleton;4;Clint Barmes;0,9848
Mickey Tettleton;5;J. T. Snow;0,9822
Midre Cummings;1;Jay Witasick;0,9986
Midre Cummings;2;Brian Meadows;0,9967
Midre Cummings;3;Bob Kipper;0,9926
Midre Cummings;4;Francisco Cordova;0,989
Midre Cummings;5;Rob Dibble;0,9885
Miguel Batista;1;Jeremy Hellickson;0,9983
Miguel Batista;2;James Baldwin;0,9951
Miguel Batista;3;John Riedling;0,9942
Miguel Batista;4;Kelly Downs;0,994
Miguel Batista;5;Matt Herges;0,981
Miguel Cabrera;1;Bill Buckner;0,9822
Miguel Cabrera;2;Mookie Wilson;0,9813
Miguel Cabrera;3;Barry Lyons;0,9803
Miguel Cabrera;4;Ozzie Virgil;0,9783
Miguel Cabrera;5;David Freese;0,9751
Miguel Cairo;1;Ryan Church;0,9872
Miguel Cairo;2;Zack Cozart;0,9861
Miguel Cairo;3;Andres Torres;0,9852
Miguel Cairo;4;Donnie Sadler;0,9816
Miguel Cairo;5;Josh Reddick;0,9793
Miguel Montero;1;Josh Harrison;0,9978
Miguel Montero;2;Milton Bradley;0,9861
Miguel Montero;3;Jose Reyes;0,9801
Miguel Montero;4;Steve Scarsone;0,9748
Miguel Montero;5;Torii Hunter;0,9745
Miguel Olivo;1;Mark Bellhorn;0,9963
Miguel Olivo;2;Freddy Galvis;0,9758
Miguel Olivo;3;Lloyd McClendon;0,9663
Miguel Olivo;4;Shane Andrews;0,9629
Miguel Olivo;5;Kevin McReynolds;0,9594
Miguel Tejada;1;Brady Anderson;0,9708
Miguel Tejada;2;Mark Leiter;0,9674
Miguel Tejada;3;Chris Hoiles;0,9609
Miguel Tejada;4;Skip Schumaker;0,9522
Miguel Tejada;5;Fernando Vina;0,9501
Mike Aldrete;1;Garrett Jones;0,996
Mike Aldrete;2;Jason Castro;0,9918
Mike Aldrete;3;Neil Walker;0,9916
Mike Aldrete;4;A. J. Ellis;0,9913
Mike Aldrete;5;Matt Carpenter;0,9898
Mike Aviles;1;Kevin Jordan;0,9943
Mike Aviles;2;Joe Randa;0,9846
Mike Aviles;3;Kenny Lofton;0,9842
Mike Aviles;4;Matt LeCroy;0,9811
Mike Aviles;5;Jarrod Dyson;0,9782
Mike Benjamin;1;Nick Blackburn;0,9839
Mike Benjamin;2;Xavier Hernandez;0,9705
Mike Benjamin;3;John Franco;0,9551
Mike Benjamin;4;Mario Diaz;0,9551
Mike Benjamin;5;Jeff Samardzija;0,9524
Mike Bielecki;1;Bob Knepper;0,9778
Mike Bielecki;2;Dave Dravecky;0,9347
Mike Bielecki;3;Andy McGaffigan;0,8929
Mike Bielecki;4;Neal Heaton;0,8859
Mike Bielecki;5;Lee Smith;0,8806
Mike Blowers;1;Daisuke Matsuzaka;0,9744
Mike Blowers;2;Dickie Thon;0,9593
Mike Blowers;3;Josias Manzanillo;0,9524
Mike Blowers;4;Bob Boone;0,9516
Mike Blowers;5;Lonnie Smith;0,9255
Mike Bordick;1;Adam Wainwright;0,9981
Mike Bordick;2;Jesse Levis;0,9964
Mike Bordick;3;Chris James;0,9956
Mike Bordick;4;Guillermo Mota;0,9954
Mike Bordick;5;Phil Bradley;0,9949
Mike Cameron;1;Joel Skinner;0,9843
Mike Cameron;2;Chip Hale;0,9777
Mike Cameron;3;Jaime Garcia;0,9644
Mike Cameron;4;Shawn Abner;0,9548
Mike Cameron;5;Jonathon Niese;0,9307
Mike Davis;1;Juan Encarnacion;0,9908
Mike Davis;2;Tyler Flowers;0,9895
Mike Davis;3;Brook Jacoby;0,9893
Mike Davis;4;Greg Brock;0,9891
Mike Davis;5;Edgar Martinez;0,9883
Mike DeJean;1;Shane Reynolds;0,9939
Mike DeJean;2;Vicente Padilla;0,9899
Mike DeJean;3;Robert Person;0,9875
Mike DeJean;4;Sidney Ponson;0,9829
Mike DeJean;5;Charlie O'Brien;0,9821
Mike Devereaux;1;Khalil Greene;0,9989
Mike Devereaux;2;Armando Rios;0,9972
Mike Devereaux;3;John Mayberry;0,9936
Mike Devereaux;4;Eric Bruntlett;0,9933
Mike Devereaux;5;Doug Glanville;0,9925
Mike Difelice;1;Wallace Johnson;0,9912
Mike Difelice;2;Jordan Schafer;0,9828
Mike Difelice;3;Robert Andino;0,9663
Mike Difelice;4;Jeremy Giambi;0,9627
Mike Difelice;5;Devin Mesoraco;0,9594
Mike Felder;1;Luis Matos;0,9962
Mike Felder;2;Dave Veres;0,9833
Mike Felder;3;Jeff Brantley;0,9635
Mike Felder;4;Danny Valencia;0,9574
Mike Felder;5;Eli Marrero;0,9502
Mike Fitzgerald;1;Craig Worthington;0,9825
Mike Fitzgerald;2;Shawon Dunston;0,9802
Mike Fitzgerald;3;Clay Buchholz;0,9786
Mike Fitzgerald;4;Craig Wilson;0,9765
Mike Fitzgerald;5;Keith Miller;0,9741
Mike Gallego;1;Josh Bard;0,9676
Mike Gallego;2;Lloyd McClendon;0,9562
Mike Gallego;3;Freddy Galvis;0,9476
Mike Gallego;4;Jeff DaVanon;0,9474
Mike Gallego;5;Ruben Tejada;0,9116
Mike Grace;1;Dustin Hermanson;0,9948
Mike Grace;2;Pete Harnisch;0,9944
Mike Grace;3;Juan Bell;0,9931
Mike Grace;4;Alfredo Simon;0,9917
Mike Grace;5;Tyson Ross;0,9908
Mike Greenwell;1;Ryan Zimmerman;0,9991
Mike Greenwell;2;Salvador Perez;0,9987
Mike Greenwell;3;Geoff Jenkins;0,9975
Mike Greenwell;4;Josh Reddick;0,9971
Mike Greenwell;5;Todd Benzinger;0,9971
Mike Hampton;1;Brett Anderson;0,9992
Mike Hampton;2;Roy Oswalt;0,9987
Mike Hampton;3;Tim Belcher;0,9977
Mike Hampton;4;David Cone;0,997
Mike Hampton;5;Jose Lima;0,997
Mike Harkey;1;Von Hayes;0,9929
Mike Harkey;2;Ryan Raburn;0,9884
Mike Harkey;3;Billy Hatcher;0,9855
Mike Harkey;4;Ernie Young;0,9818
Mike Harkey;5;Mike Napoli;0,9766
Mike Heath;1;Luis Matos;0,9724
Mike Heath;2;Nick Blackburn;0,9417
Mike Heath;3;Todd Wellemeyer;0,921
Mike Heath;4;Shawn Chacon;0,8847
Mike Heath;5;Danny Valencia;0,8801
Mike Huff;1;Ricky Gutierrez;0,9964
Mike Huff;2;Jeremy Affeldt;0,9873
Mike Huff;3;Chuck Carr;0,9755
Mike Huff;4;Shane Halter;0,9753
Mike Huff;5;Dave McCarty;0,9725
Mike Jacobs;1;Matt Kemp;0,9951
Mike Jacobs;2;Adam LaRoche;0,9913
Mike Jacobs;3;Daryl Boston;0,9908
Mike Jacobs;4;Dan Uggla;0,9906
Mike Jacobs;5;Melvin Mora;0,9901
Mike Kelly;1;Dave McCarty;0,9946
Mike Kelly;2;Vance Law;0,9553
Mike Kelly;3;Mike Huff;0,9532
Mike Kelly;4;Ricky Gutierrez;0,9476
Mike Kelly;5;Pablo Ozuna;0,9406
Mike Kingery;1;Junior Ortiz;0,9605
Mike Kingery;2;Melky Cabrera;0,9503
Mike Kingery;3;Ronnie Belliard;0,9241
Mike Kingery;4;Wilton Guerrero;0,9233
Mike Kingery;5;Dave Martinez;0,9184
Mike Krukow;1;Luis Aguayo;0,9986
Mike Krukow;2;Rusty Greer;0,9931
Mike Krukow;3;Logan Forsythe;0,9915
Mike Krukow;4;Matt Lawton;0,9887
Mike Krukow;5;Mark Salas;0,9886
Mike LaCoss;1;Alex Arias;0,9851
Mike LaCoss;2;Luis Matos;0,966
Mike LaCoss;3;Mark Portugal;0,9581
Mike LaCoss;4;Jeff Brantley;0,9574
Mike LaCoss;5;Tom Goodwin;0,9523
Mike LaValliere;1;Darren Bragg;0,9928
Mike LaValliere;2;Pat Burrell;0,9888
Mike LaValliere;3;Damian Miller;0,9871
Mike LaValliere;4;Jonathan Lucroy;0,9846
Mike LaValliere;5;Ryan Hanigan;0,9809
Mike Lamb;1;Casey Kotchman;0,9939
Mike Lamb;2;Mike Leake;0,9851
Mike Lamb;3;Freddy Garcia;0,9841
Mike Lamb;4;Kenny Lofton;0,9803
Mike Lamb;5;Randy Velarde;0,9798
Mike Lansing;1;Logan Forsythe;0,9914
Mike Lansing;2;Mike Young;0,9847
Mike Lansing;3;Johnny Damon;0,9843
Mike Lansing;4;Henry Cotto;0,9798
Mike Lansing;5;Mike Marshall;0,9794
Mike Leake;1;Freddy Garcia;0,9965
Mike Leake;2;Doug Henry;0,9911
Mike Leake;3;Mike Lamb;0,9851
Mike Leake;4;Casey Kotchman;0,9835
Mike Leake;5;Todd Greene;0,9753
Mike Lieberthal;1;Jose Vidro;0,9837
Mike Lieberthal;2;Jorge Fabregas;0,9735
Mike Lieberthal;3;Lee Stevens;0,9657
Mike Lieberthal;4;Jeff Baker;0,9593
Mike Lieberthal;5;Chris Brock;0,9586
Mike Lincoln;1;Nate Robertson;0,999
Mike Lincoln;2;Robb Nen;0,9975
Mike Lincoln;3;Yusmeiro Petit;0,9965
Mike Lincoln;4;Larry Andersen;0,9949
Mike Lincoln;5;Barry Zito;0,9946
Mike Lowell;1;Eric Chavez;0,998
Mike Lowell;2;Luis Rivas;0,9971
Mike Lowell;3;Randy Milligan;0,997
Mike Lowell;4;Corey Hart;0,9966
Mike Lowell;5;Todd Zeile;0,9956
Mike Macfarlane;1;Craig Wilson;0,9915
Mike Macfarlane;2;Ozzie Guillen;0,9738
Mike Macfarlane;3;Ron Karkovice;0,9734
Mike Macfarlane;4;Bernard Gilkey;0,9701
Mike Macfarlane;5;Ruben Rivera;0,9672
Mike Maddux;1;Jon Lieber;0,9462
Mike Maddux;2;David Price;0,9459
Mike Maddux;3;Mike Remlinger;0,9409
Mike Maddux;4;Steve Trachsel;0,9279
Mike Maddux;5;Mark Mulder;0,9276
Mike Marshall;1;Dave Silvestri;0,9936
Mike Marshall;2;Craig Worthington;0,9935
Mike Marshall;3;Mike Young;0,9922
Mike Marshall;4;Darryl Strawberry;0,9909
Mike Marshall;5;Shawon Dunston;0,9902
Mike Matheny;1;Chris Coghlan;0,9275
Mike Matheny;2;Tomas Perez;0,8907
Mike Matheny;3;Tom Pagnozzi;0,8834
Mike Matheny;4;Bruce Benedict;0,8724
Mike Matheny;5;Johnny Ray;0,8688
Mike Mordecai;1;Ryan Howard;0,992
Mike Mordecai;2;Jesse Orosco;0,9903
