Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Peter Bourjos;4;Bill Merritt;0,8998
Peter Bourjos;5;Matt Clement;0,8549
Peter Moylan;1;Bud Podbielan;0,9961
Peter Moylan;2;Warren Brusstar;0,9829
Peter Moylan;3;Mario Mendoza;0,972
Peter Moylan;4;Shawn Boskie;0,9577
Peter Moylan;5;Todd Frohwirth;0,9536
Phenomenal Smith;1;Pat Malone;0,9489
Phenomenal Smith;2;Frank Lary;0,938
Phenomenal Smith;3;Carlos Martinez;0,933
Phenomenal Smith;4;Richard Dotson;0,9217
Phenomenal Smith;5;Garland Braxton;0,9191
Phil Bradley;1;Andrew Cashner;0,962
Phil Bradley;2;Jimmy Jones;0,9587
Phil Bradley;3;Mike Perez;0,9546
Phil Bradley;4;Hugh Casey;0,9532
Phil Bradley;5;Shawn Armstrong;0,9527
Phil Cavarretta;1;Dick Tracewski;0,9482
Phil Cavarretta;2;Lou Louden;0,8653
Phil Cavarretta;3;Wilson Ramos;0,8557
Phil Cavarretta;4;Travis Snider;0,8501
Phil Cavarretta;5;Lennie Pearson;0,8422
Phil Cockrell;1;Frank Shugart;0,8809
Phil Cockrell;2;Leonys Martin;0,8771
Phil Cockrell;3;Jose Guzman;0,8681
Phil Cockrell;4;Jose Trevino;0,8581
Phil Cockrell;5;Jon Berti;0,8515
Phil Coke;1;Nick Johnson;0,9511
Phil Coke;2;Juan Rivera;0,9439
Phil Coke;3;Jim Kern;0,9385
Phil Coke;4;J. R. Murphy;0,9084
Phil Coke;5;Donnie Murphy;0,8902
Phil Collins;1;Pete LaCock;0,9787
Phil Collins;2;Percy Jones;0,9607
Phil Collins;3;Jerry Coleman;0,9564
Phil Collins;4;Rich Rodriguez;0,9373
Phil Collins;5;Todd Zeile;0,9372
Phil Douglas;1;Eddie Pellagrini;0,9855
Phil Douglas;2;George Decker;0,981
Phil Douglas;3;Buck Leonard;0,9757
Phil Douglas;4;Davey Johnson;0,9647
Phil Douglas;5;Pie Traynor;0,9644
Phil Gagliano;1;Derek Dietrich;0,9608
Phil Gagliano;2;Lou Dials;0,9329
Phil Gagliano;3;Carlos Torres;0,9252
Phil Gagliano;4;Tullie McAdoo;0,9243
Phil Gagliano;5;Bryan Holaday;0,92
Phil Garner;1;Gary Thomasson;0,968
Phil Garner;2;Paul Blair;0,9451
Phil Garner;3;Ivan de Jesus;0,9381
Phil Garner;4;Dave McNally;0,9173
Phil Garner;5;Mike Andrews;0,8898
Phil Hughes;1;Jameson Taillon;0,9532
Phil Hughes;2;Danny Frisella;0,9476
Phil Hughes;3;Harry Coveleski;0,9371
Phil Hughes;4;Emil Brown;0,9164
Phil Hughes;5;Tony Kemp;0,9093
Phil Marchildon;1;Jerry Koosman;0,9606
Phil Marchildon;2;Bob Weiland;0,9578
Phil Marchildon;3;Mike Benjamin;0,956
Phil Marchildon;4;Garrett Cooper;0,9375
Phil Marchildon;5;Dick Littlefield;0,9359
Phil Masi;1;Ed Rile;0,9613
Phil Masi;2;Yuli Gurriel;0,9353
Phil Masi;3;Rich Amaral;0,8952
Phil Masi;4;Bert Cunningham;0,8904
Phil Masi;5;Sal Butera;0,8735
Phil Maton;1;Mike Jeffcoat;0,9862
Phil Maton;2;Craig McMurtry;0,9675
Phil Maton;3;Ross Ohlendorf;0,9381
Phil Maton;4;Lary Sorensen;0,9351
Phil Maton;5;Hawk Taylor;0,9019
Phil Nevin;1;Drew Butera;0,9411
Phil Nevin;2;John Henry Lloyd;0,8793
Phil Nevin;3;Darwin Barney;0,8677
Phil Nevin;4;Tyler Naquin;0,8421
Phil Nevin;5;Sam Jethroe;0,8391
Phil Niekro;1;Ron Robinson;0,9177
Phil Niekro;2;Freddy Galvis;0,8937
Phil Niekro;3;George Blaeholder;0,8905
Phil Niekro;4;Paul Richards;0,883
Phil Niekro;5;Wilson Ramos;0,8534
Phil Ortega;1;Rich Reese;0,9156
Phil Ortega;2;Hanser Alberto;0,8993
Phil Ortega;3;John Cassidy;0,8856
Phil Ortega;4;Scott Leius;0,8669
Phil Ortega;5;Danny Green;0,8547
Phil Regan;1;Bryse Wilson;0,9852
Phil Regan;2;Brian Wilson;0,9732
Phil Regan;3;Paul Sewald;0,9345
Phil Regan;4;Johnny Estrada;0,926
Phil Regan;5;Junichi Tazawa;0,9019
Phil Rizzuto;1;Bob Seeds;0,8615
Phil Rizzuto;2;Lou Bierbauer;0,8591
Phil Rizzuto;3;Cozy Dolan;0,8539
Phil Rizzuto;4;Aaron Hill;0,8501
Phil Rizzuto;5;Raul Casanova;0,8471
Phil Roof;1;Bob Dernier;0,8763
Phil Roof;2;Joey Eischen;0,8761
Phil Roof;3;Jimmy Ford;0,8696
Phil Roof;4;Dwight Smith;0,8656
Phil Roof;5;Armando Marsans;0,8588
Phil Todt;1;Travis Jackson;0,9557
Phil Todt;2;Sam Streeter;0,9546
Phil Todt;3;Zach Eflin;0,9478
Phil Todt;4;Zack Taylor;0,9417
Phil Todt;5;Curt Davis;0,9414
Philip Gosselin;1;Cesar Izturis;0,942
Philip Gosselin;2;Sam Bennett;0,9375
Philip Gosselin;3;Bill Bayne;0,924
Philip Gosselin;4;Luis Valbuena;0,8741
Philip Gosselin;5;Mike Clevinger;0,8715
Pie Traynor;1;Tyler Glasnow;0,9784
Pie Traynor;2;Eddie Pellagrini;0,9753
Pie Traynor;3;Ray Morgan;0,9752
Pie Traynor;4;Adam Frazier;0,9732
Pie Traynor;5;Brad Fullmer;0,973
Pinch Thomas;1;Randy Myers;0,9512
Pinch Thomas;2;Pete Washington;0,9398
Pinch Thomas;3;Colby Rasmus;0,9279
Pinch Thomas;4;John Kruk;0,9154
Pinch Thomas;5;Lee Tannehill;0,9081
Ping Bodie;1;Lucas Sims;0,9155
Ping Bodie;2;Gino Cimoli;0,9062
Ping Bodie;3;Harold Baines;0,9037
Ping Bodie;4;Curt Leskanic;0,9021
Ping Bodie;5;Steve Farr;0,9018
Ping Gardner;1;Saul Rogovin;0,9696
Ping Gardner;2;Lance Cormier;0,9611
Ping Gardner;3;Javier Valentin;0,9373
Ping Gardner;4;Richard Bleier;0,9288
Ping Gardner;5;Chris Sabo;0,9274
Pink Hawley;1;T. J. Mathews;0,9608
Pink Hawley;2;Greg McMichael;0,9482
Pink Hawley;3;Harry Hooper;0,9418
Pink Hawley;4;Cub Stricker;0,9365
Pink Hawley;5;Mark Reynolds;0,9286
Pinky Hargrave;1;John Kerr;0,9661
Pinky Hargrave;2;Jason Bartlett;0,9551
Pinky Hargrave;3;Joe Nolan;0,9516
Pinky Hargrave;4;Nate Robertson;0,9392
Pinky Hargrave;5;Howard Ehmke;0,9383
Pinky Higgins;1;Larry Twitchell;0,9222
Pinky Higgins;2;Ray Katt;0,9215
Pinky Higgins;3;Ray Mack;0,9055
Pinky Higgins;4;Danny Taylor;0,8508
Pinky Higgins;5;Manny Alexander;0,8416
Pinky Whitney;1;Eric Munson;0,9423
Pinky Whitney;2;Balor Moore;0,9164
Pinky Whitney;3;Bake McBride;0,9067
Pinky Whitney;4;Herb Score;0,8846
Pinky Whitney;5;Kirk McCaskill;0,8839
Placido Polanco;1;Bob Brenly;0,9367
Placido Polanco;2;Billy Sunday;0,9333
Placido Polanco;3;Klondike Douglass;0,9331
Placido Polanco;4;Ildemaro Vargas;0,931
Placido Polanco;5;Roy Lee Jackson;0,9285
Poindexter Williams;1;Reese McGuire;0,8993
Poindexter Williams;2;Gene Stephens;0,8833
Poindexter Williams;3;Sean Newcomb;0,8817
Poindexter Williams;4;David Bell;0,855
Poindexter Williams;5;Luis Cessa;0,8504
Pokey Reese;1;Lew Krausse;0,9665
Pokey Reese;2;Dom DiMaggio;0,9501
Pokey Reese;3;Turner Barber;0,9434
Pokey Reese;4;Bob Watson;0,9358
Pokey Reese;5;Gene Hermanski;0,9338
Pol Perritt;1;J. D. Davis;0,9297
Pol Perritt;2;Giancarlo Stanton;0,9237
Pol Perritt;3;Matt Harrison;0,922
Pol Perritt;4;Paul Foytack;0,9205
Pol Perritt;5;Roger Repoz;0,9137
Pop Schriver;1;George Hemming;0,9206
Pop Schriver;2;Bryce Harper;0,9131
Pop Schriver;3;Eddie Stanky;0,899
Pop Schriver;4;George Stovall;0,893
Pop Schriver;5;Logan Morrison;0,8927
Pop Smith;1;Sean Newcomb;0,9632
Pop Smith;2;Eddie Collins;0,9372
Pop Smith;3;Ira Flagstead;0,9289
Pop Smith;4;Eric Soderholm;0,925
Pop Smith;5;Scott Barlow;0,9121
Pop Snyder;1;Stephen Piscotty;0,9716
Pop Snyder;2;Lonnie Chisenhall;0,9673
Pop Snyder;3;Don Mincher;0,9348
Pop Snyder;4;Jimmy Williams;0,9337
Pop Snyder;5;T. J. Mathews;0,9282
Porter Moss;1;John Tsitouris;0,9559
Porter Moss;2;Elmer Dessens;0,9534
Porter Moss;3;Dan Miceli;0,9491
Porter Moss;4;Willis Flournoy;0,9455
Porter Moss;5;Atlee Hammaker;0,9448
Preacher Henry;1;Todd Coffey;0,9877
Preacher Henry;2;Brian Shouse;0,9848
Preacher Henry;3;Todd Wellemeyer;0,9846
Preacher Henry;4;Ricky Bottalico;0,9736
Preacher Henry;5;Hank Wyse;0,9707
Preacher Roe;1;Eric Plunk;0,8924
Preacher Roe;2;Garth Iorg;0,8833
Preacher Roe;3;Derrick May;0,8549
Preacher Roe;4;Ferris Fain;0,815
Preacher Roe;5;Roman Mejias;0,8132
Preston Ward;1;Danny Cox;0,9176
Preston Ward;2;Gary Lucas;0,9173
Preston Ward;3;Gil Heredia;0,9082
Preston Ward;4;Scott Radinsky;0,9047
Preston Ward;5;Junichi Tazawa;0,8797
Preston Wilson;1;Keith Miller;0,9477
Preston Wilson;2;Brian Hunter;0,9403
Preston Wilson;3;Glenn Hoffman;0,8914
Preston Wilson;4;Pete Washington;0,8877
Preston Wilson;5;Pretzels Getzien;0,8849
Pretzels Getzien;1;Chad Bradford;0,9091
Pretzels Getzien;2;Preston Wilson;0,8849
Pretzels Getzien;3;Jon Garland;0,855
Pretzels Getzien;4;Morrie Martin;0,8532
Pretzels Getzien;5;Walt Wilmot;0,8518
Prince Fielder;1;Mickey McDermott;0,9181
Prince Fielder;2;Jim Ray Hart;0,9065
Prince Fielder;3;Stan Bahnsen;0,897
Prince Fielder;4;Elias Diaz;0,8961
Prince Fielder;5;Dave Roberts;0,8908
Pud Galvin;1;Bill Handy;0,9138
Pud Galvin;2;Michael Pineda;0,9055
Pud Galvin;3;Jim Pagliaroni;0,8649
Pud Galvin;4;Hector Torres;0,8619
Pud Galvin;5;Jimmy Brown;0,8551
Putsy Caballero;1;Aaron Heilman;0,9606
Putsy Caballero;2;Benny Ayala;0,9536
Putsy Caballero;3;Walt Moryn;0,9535
Putsy Caballero;4;Cap Anson;0,9465
Putsy Caballero;5;Jake Daubert;0,9396
Quincy Trouppe;1;Lou Klimchock;0,9642
Quincy Trouppe;2;Steve Ontiveros;0,9602
Quincy Trouppe;3;Jack Kralick;0,9564
Quincy Trouppe;4;Gene Mauch;0,946
Quincy Trouppe;5;Luis Rivas;0,946
Quinton McCracken;1;Phil Douglas;0,9461
Quinton McCracken;2;Felix Heredia;0,9286
Quinton McCracken;3;Edgar Wesley;0,9285
Quinton McCracken;4;Eddie Pellagrini;0,9247
Quinton McCracken;5;Ben Revere;0,9228
R. A. Dickey;1;Chuck Taylor;0,91
R. A. Dickey;2;J. R. Richard;0,8713
R. A. Dickey;3;Josh Johnson;0,864
R. A. Dickey;4;Ross Ohlendorf;0,8591
R. A. Dickey;5;Mike Jeffcoat;0,8533
R. J. Reynolds;1;Levi Meyerle;0,9766
R. J. Reynolds;2;Ken Landreaux;0,9528
R. J. Reynolds;3;Reggie Jackson;0,9433
R. J. Reynolds;4;Daryle Ward;0,9394
R. J. Reynolds;5;Yandy Diaz;0,9362
Rabbit Maranville;1;Ron Swoboda;0,9015
Rabbit Maranville;2;Lee Wade;0,8735
Rabbit Maranville;3;George Smith;0,8728
Rabbit Maranville;4;Roy Hartzell;0,8719
Rabbit Maranville;5;Willie Mitchell;0,869
Rabbit Martínez;1;Harry Steinfeldt;0,8664
Rabbit Martínez;2;Jimmy Dykes;0,8654
Rabbit Martínez;3;Jeff Kent;0,8587
Rabbit Martínez;4;Jim Lyttle;0,8432
Rabbit Martínez;5;Freddie Lindstrom;0,843
Rabbit Warstler;1;Justin Masterson;0,9337
Rabbit Warstler;2;Sam Mele;0,9056
Rabbit Warstler;3;Al Spohrer;0,8694
Rabbit Warstler;4;Cy Falkenberg;0,8646
Rabbit Warstler;5;Eric Owens;0,8578
Rafael Belliard;1;Freddy Peralta;0,9696
Rafael Belliard;2;Ivan Murrell;0,9553
Rafael Belliard;3;Dan Kennard;0,9426
Rafael Belliard;4;Mike Trombley;0,9375
Rafael Belliard;5;Freddy Sanchez;0,9326
Rafael Betancourt;1;Cesar Ramos;1,0
Rafael Betancourt;2;Josh Hader;1,0
Rafael Betancourt;3;Chris Hatcher;1,0
Rafael Betancourt;4;Chasen Shreve;1,0
Rafael Betancourt;5;John Brebbia;1,0
Rafael Devers;1;Obie Lackey;0,9672
Rafael Devers;2;Rich Amaral;0,9306
Rafael Devers;3;Jimmie Wilson;0,9259
Rafael Devers;4;Julio Gotay;0,913
Rafael Devers;5;Wally Gerber;0,9094
Rafael Figarola;1;Ted Savage;0,9418
Rafael Figarola;2;Johnny Humphries;0,8938
Rafael Figarola;3;Al Spohrer;0,8866
Rafael Figarola;4;Bob Rhoads;0,8649
Rafael Figarola;5;Slim Harriss;0,8605
Rafael Furcal;1;Lloyd Davenport;0,9118
Rafael Furcal;2;Whitey Herzog;0,8853
Rafael Furcal;3;Dick Padden;0,8562
Rafael Furcal;4;Seth Smith;0,8403
Rafael Furcal;5;Eric Munson;0,8283
Rafael Landestoy;1;Bill Evans;0,9657
Rafael Landestoy;2;Erv Dusak;0,9651
Rafael Landestoy;3;Sarge Connally;0,9649
Rafael Landestoy;4;Charley Hall;0,9584
Rafael Landestoy;5;Chuck Hiller;0,9529
Rafael Montero;1;Dan Bankhead;1,0
Rafael Montero;2;Jeffrey Springs;1,0
Rafael Montero;3;Carson Fulmer;1,0
Rafael Montero;4;Tom Gorman;0,9976
Rafael Montero;5;Mike Adams;0,9952
Rafael Ortega;1;Johnnie LeMaster;0,9674
Rafael Ortega;2;Roy White;0,9622
Rafael Ortega;3;Bill Casey;0,9507
Rafael Ortega;4;Archie Bradley;0,9503
Rafael Ortega;5;Ugueth Urbina;0,9496
Rafael Palmeiro;1;Jim Keenan;0,9979
Rafael Palmeiro;2;Mike Ryan;0,9974
Rafael Palmeiro;3;Elmer Myers;0,9944
Rafael Palmeiro;4;Vern Stephens;0,9942
Rafael Palmeiro;5;Pat Clements;0,994
Rafael Ramirez;1;Tyler O'Neill;0,8883
Rafael Ramirez;2;Charlie Dexter;0,8831
Rafael Ramirez;3;Henry Cotto;0,8795
Rafael Ramirez;4;Jerry McNertney;0,8656
Rafael Ramirez;5;Will Jackson;0,8388
Rafael Soriano;1;Hipolito Pichardo;0,9916
Rafael Soriano;2;Matt Sinatro;0,9657
Rafael Soriano;3;Jack Tobin;0,9567
Rafael Soriano;4;Tim Mayza;0,9538
Rafael Soriano;5;Carlos Reyes;0,9538
Raimel Tapia;1;Jake Westbrook;0,977
Raimel Tapia;2;Mike Fiers;0,9662
Raimel Tapia;3;Donn Pall;0,9601
Raimel Tapia;4;Birdie Tebbetts;0,9553
Raimel Tapia;5;Billy Shindle;0,9491
Raisel Iglesias;1;Jose Contreras;0,9422
Raisel Iglesias;2;Laymon Yokely;0,901
Raisel Iglesias;3;Hollis Thurston;0,8894
Raisel Iglesias;4;Willie Kirkland;0,8886
Raisel Iglesias;5;Felipe Sierra;0,8813
Rajai Davis;1;Armando Marsans;0,9376
Rajai Davis;2;Karim Garcia;0,9283
Rajai Davis;3;George Boehler;0,9127
Rajai Davis;4;Mark Thurmond;0,8965
Rajai Davis;5;Jimmy Ford;0,8858
Ralph Branca;1;Jeremy Hermida;0,9052
Ralph Branca;2;Leron Lee;0,9024
Ralph Branca;3;Adrian Brown;0,889
Ralph Branca;4;Bob Ojeda;0,8607
Ralph Branca;5;Wil Ledezma;0,8562
Ralph Garr;1;Hal Naragon;0,9775
Ralph Garr;2;Ownie Carroll;0,9748
Ralph Garr;3;Gordy Coleman;0,9709
Ralph Garr;4;John Kerr;0,9687
Ralph Garr;5;Subby Byas;0,9681
Ralph Kiner;1;Mike Sadek;0,912
Ralph Kiner;2;Danny Jansen;0,8545
Ralph Kiner;3;Todd Frazier;0,8285
Ralph Kiner;4;Blainey Hall;0,8142
Ralph Kiner;5;Les Moss;0,8137
Ralph Terry;1;Jeff McNeil;0,9755
Ralph Terry;2;Adam Melhuse;0,9656
Ralph Terry;3;Miguel Andujar;0,9271
Ralph Terry;4;Brady Clark;0,9219
Ralph Terry;5;John Henry;0,9068
Ralph Young;1;Dave Campbell;0,9877
Ralph Young;2;Jake Stahl;0,9842
Ralph Young;3;Marty Barrett;0,9809
Ralph Young;4;Bryn Smith;0,9808
Ralph Young;5;Al Dark;0,9785
Ramiro Mendoza;1;Del Unser;0,9624
Ramiro Mendoza;2;Hank Thompson;0,9383
Ramiro Mendoza;3;Bobby Mathews;0,9297
Ramiro Mendoza;4;Watson Clark;0,9138
Ramiro Mendoza;5;Ken Kravec;0,9129
Ramiro Ramírez;1;Brayan Peña;0,9692
Ramiro Ramírez;2;Chuck Cary;0,9603
Ramiro Ramírez;3;Lee Grissom;0,947
Ramiro Ramírez;4;Mike Mordecai;0,9295
Ramiro Ramírez;5;Ryan Yarbrough;0,9274
Ramon Castro;1;Dee Brown;0,9265
Ramon Castro;2;Jacob Cruz;0,9046
Ramon Castro;3;Matt Capps;0,903
Ramon Castro;4;Brandon Woodruff;0,8896
Ramon Castro;5;Joe Decker;0,8767
Ramon Hernandez;1;Dan Plesac;0,9557
Ramon Hernandez;2;Ping Gardner;0,918
Ramon Hernandez;3;Ryan Roberts;0,9042
Ramon Hernandez;4;Joe Beimel;0,8936
Ramon Hernandez;5;Steve Cishek;0,8884
Ramon Laureano;1;Caleb Thielbar;0,9479
Ramon Laureano;2;Andrew Chafin;0,9335
Ramon Laureano;3;Woody Williams;0,9229
Ramon Laureano;4;Jose Mesa;0,9068
Ramon Laureano;5;Elam Vangilder;0,8976
Ramon Martinez;1;Ed Ott;0,9192
Ramon Martinez;2;Lee Grissom;0,8878
Ramon Martinez;3;Mark Whiten;0,8637
Ramon Martinez;4;Russ Davis;0,8607
Ramon Martinez;5;Carlos Sanchez;0,8591
Ramon Ortiz;1;Jose Trevino;0,8994
Ramon Ortiz;2;Matt Harvey;0,8658
Ramon Ortiz;3;Al Nixon;0,8508
Ramon Ortiz;4;Kirby Higbe;0,8316
Ramon Ortiz;5;George Suggs;0,8287
Ramon Ramirez;1;Cam Carreon;0,9608
Ramon Ramirez;2;Bob Muncrief;0,9276
Ramon Ramirez;3;Hugh Casey;0,9099
Ramon Ramirez;4;Dave Goltz;0,8856
Ramon Ramirez;5;Buck Ross;0,8789
Ramon Santiago;1;Albie Pearson;0,9605
Ramon Santiago;2;Buddy Carlyle;0,9597
Ramon Santiago;3;Jorge Sosa;0,9597
Ramon Santiago;4;Aaron Small;0,9593
Ramon Santiago;5;Drew Storen;0,9593
Ramon Vazquez;1;Lee Mazzilli;0,9027
Ramon Vazquez;2;Lynn Jones;0,8827
Ramon Vazquez;3;Timo Perez;0,8725
Ramon Vazquez;4;Angel Pagan;0,8652
Ramon Vazquez;5;Mark Thurmond;0,8301
Rance Mulliniks;1;Dave Boswell;0,8804
Rance Mulliniks;2;Brian Meadows;0,8428
Rance Mulliniks;3;Vladimir Nunez;0,8411
Rance Mulliniks;4;Steve Crawford;0,8286
Rance Mulliniks;5;Graeme Lloyd;0,8208
Randal Grichuk;1;Ray Morgan;0,9385
Randal Grichuk;2;Eddie Pellagrini;0,9371
Randal Grichuk;3;Ted Alexander;0,9293
Randal Grichuk;4;Tim Donahue;0,9257
Randal Grichuk;5;Ron Jackson;0,9168
Randall Delgado;1;Harry Eisenstat;0,9998
Randall Delgado;2;Jose Veras;0,9994
Randall Delgado;3;Chris Devenski;0,9994
Randall Delgado;4;Corey Knebel;0,9994
Randall Delgado;5;Heath Hembree;0,9957
Randy Bush;1;Ruben Rivera;0,9249
Randy Bush;2;Mark Petkovsek;0,9021
Randy Bush;3;Tom House;0,8663
Randy Bush;4;Edgar Renteria;0,8437
Randy Bush;5;Al Rosen;0,8391
Randy Choate;1;Sherman Barton;0,9464
Randy Choate;2;Jim Pendleton;0,9217
Randy Choate;3;Scott Sanderson;0,9197
Randy Choate;4;Larry Jansen;0,9148
Randy Choate;5;Andy Allanson;0,9129
Randy Gumpert;1;Bill Voss;0,9739
Randy Gumpert;2;Todd Williams;0,9517
Randy Gumpert;3;Warren Brusstar;0,9448
Randy Gumpert;4;Paul Blackburn;0,936
Randy Gumpert;5;Dustin Garneau;0,9341
Randy Hundley;1;Felix Fermin;0,9295
Randy Hundley;2;Charles Johnson;0,9273
Randy Hundley;3;Fred Kendall;0,917
Randy Hundley;4;Ray Scarborough;0,9151
Randy Hundley;5;Luis Pujols;0,9011
Randy Jackson;1;Yoan Moncada;0,9571
Randy Jackson;2;Al Myers;0,9376
Randy Jackson;3;Brian Tallet;0,9015
Randy Jackson;4;Jimmy Hill;0,882
Randy Jackson;5;Erskine Mayer;0,8743
Randy Johnson;1;Steven Souza;0,9642
Randy Johnson;2;Johnny Pugh;0,959
Randy Johnson;3;Ken Silvestri;0,9371
Randy Johnson;4;Don Hood;0,921
Randy Johnson;5;Elliott Maddox;0,921
Randy Jones;1;Chet Brewer;0,8872
Randy Jones;2;Vicente Romo;0,8753
Randy Jones;3;Lil Stoner;0,8646
Randy Jones;4;Doc Lavan;0,8642
Randy Jones;5;CC Sabathia;0,8632
Randy Knorr;1;Marty Cordova;0,973
Randy Knorr;2;Andrew Kittredge;0,9552
Randy Knorr;3;Sadie McMahon;0,9501
Randy Knorr;4;Edwin Diaz;0,9283
Randy Knorr;5;Matt Duffy;0,9221
Randy Lerch;1;Jack O'Brien;0,9177
Randy Lerch;2;Webster McDonald;0,9166
Randy Lerch;3;Rip Repulski;0,9066
Randy Lerch;4;Oliver Perez;0,9052
Randy Lerch;5;Harry Salmon;0,8913
Randy Moffitt;1;Bryan Rekar;0,9869
Randy Moffitt;2;Roy Johnson;0,9847
Randy Moffitt;3;Grant Balfour;0,975
Randy Moffitt;4;Heath Bell;0,975
Randy Moffitt;5;John Kruk;0,9713
Randy Moore;1;Jose Iglesias;0,9355
Randy Moore;2;Scot Thompson;0,9189
Randy Moore;3;Travis Snider;0,9141
Randy Moore;4;Tony Oliva;0,9033
Randy Moore;5;Danny Jackson;0,8948
Randy Myers;1;Nick Masset;0,9874
Randy Myers;2;Earl Caldwell;0,9725
Randy Myers;3;Erik Kratz;0,9584
Randy Myers;4;Pinch Thomas;0,9512
Randy Myers;5;Roger Mason;0,9365
Randy Ready;1;Mike Henneman;0,941
Randy Ready;2;Earl Grace;0,9199
Randy Ready;3;Bill Castro;0,8734
Randy Ready;4;Nick Martinez;0,8601
Randy Ready;5;Luis Urias;0,8574
Randy St. Claire;1;Giovanni Carrara;1,0
Randy St. Claire;2;Will Harris;1,0
Randy St. Claire;3;Gabe White;1,0
Randy St. Claire;4;Fernando Salas;1,0
Randy St. Claire;5;Eric Gunderson;1,0
Randy Velarde;1;Ron Northey;0,9698
Randy Velarde;2;Doc Medich;0,8946
Randy Velarde;3;George McAllister;0,8824
Randy Velarde;4;Tim Federowicz;0,8568
Randy Velarde;5;Cy Seymour;0,8471
Randy Winn;1;Togie Pittinger;0,9421
Randy Winn;2;Stuffy Stewart;0,9345
Randy Winn;3;Ruben Amaro;0,9322
Randy Winn;4;George Zuverink;0,9233
Randy Winn;5;Judy Johnson;0,9181
Randy Wolf;1;Jack Meyers;0,9079
Randy Wolf;2;Luis Avilan;0,8962
Randy Wolf;3;Doug Glanville;0,8573
Randy Wolf;4;Shane Greene;0,8548
Randy Wolf;5;Larry Jansen;0,8519
Ranger Suarez;1;Ken Phelps;0,9829
Ranger Suarez;2;Steve Barber;0,955
Ranger Suarez;3;Harry Brecheen;0,9311
Ranger Suarez;4;Ryan Madson;0,9234
Ranger Suarez;5;Franklin Morales;0,9231
Rap Dixon;1;Wayne Krenchicki;0,9124
Rap Dixon;2;Mike Tiernan;0,912
Rap Dixon;3;Bartolo Portuondo;0,8908
Rap Dixon;4;Garrett Jones;0,8864
Rap Dixon;5;Mike Sullivan;0,8843
Rats Henderson;1;Doug DeCinces;0,9006
Rats Henderson;2;Blue Moon Odom;0,8884
Rats Henderson;3;Kevin Youkilis;0,8622
Rats Henderson;4;Mike Torrez;0,8616
Rats Henderson;5;Tim Federowicz;0,8527
Raul Casanova;1;Jim Lefebvre;0,9342
Raul Casanova;2;Kelly Stinnett;0,9069
Raul Casanova;3;Eddie Foster;0,9058
Raul Casanova;4;Joe Rudi;0,895
Raul Casanova;5;Matt Lindstrom;0,8919
Raul Chavez;1;Tom Lawless;0,9405
Raul Chavez;2;Chubby Dean;0,9325
Raul Chavez;3;Adam Lind;0,8739
Raul Chavez;4;Scott Radinsky;0,8675
Raul Chavez;5;Steve Sparks;0,8668
Raul Ibanez;1;Kendall Graveman;0,9136
Raul Ibanez;2;Pete Mikkelsen;0,9083
Raul Ibanez;3;Jake Gibbs;0,9066
Raul Ibanez;4;Chad Fox;0,9019
Raul Ibanez;5;George Sherrill;0,8983
Raul Mondesi;1;Brandon Belt;0,9249
Raul Mondesi;2;Matt Morris;0,9039
Raul Mondesi;3;Hank Edwards;0,9036
Raul Mondesi;4;Dansby Swanson;0,8658
Raul Mondesi;5;R. J. Reynolds;0,857
Rawly Eastwick;1;Erick Fedde;0,9998
Rawly Eastwick;2;Don Mason;0,9633
Rawly Eastwick;3;Scott Service;0,9625
Rawly Eastwick;4;Hal Jeffcoat;0,9591
Rawly Eastwick;5;Carl Willey;0,9572
Ray Benge;1;Steve Parris;0,9719
Ray Benge;2;Raimel Tapia;0,9465
Ray Benge;3;Donn Pall;0,9459
Ray Benge;4;Ji-Man Choi;0,945
Ray Benge;5;Sam Zoldak;0,9404
Ray Berres;1;Jimmy Outlaw;0,9312
Ray Berres;2;Andres Torres;0,8845
Ray Berres;3;Dale Sveum;0,8756
Ray Berres;4;Jeff Russell;0,873
Ray Berres;5;Emil Brown;0,8641
Ray Blades;1;Jim Pendleton;0,9513
Ray Blades;2;Jerry Browne;0,916
Ray Blades;3;Sandy Leon;0,8959
Ray Blades;4;Luke Scott;0,894
Ray Blades;5;Devin Mesoraco;0,8923
Ray Boone;1;Dennis Springer;0,9786
Ray Boone;2;Kameron Loe;0,9751
Ray Boone;3;Ralph Young;0,9634
Ray Boone;4;Kyle Tucker;0,9628
Ray Boone;5;Tom Jones;0,9622
Ray Brown;1;Ron LeFlore;0,8634
Ray Brown;2;Christian Vazquez;0,853
Ray Brown;3;Benny Frey;0,8529
Ray Brown;4;Johnny Rigney;0,84
Ray Brown;5;Bill Gleason;0,8362
Ray Burris;1;Frank Shugart;0,8342
Ray Burris;2;Rick Porcello;0,818
Ray Burris;3;Dave Parker;0,8132
Ray Burris;4;Eddie Moore;0,8116
Ray Burris;5;Jonathan Lucroy;0,8028
Ray Caldwell;1;Ward Miller;0,9646
Ray Caldwell;2;Duke Sims;0,9071
Ray Caldwell;3;Mat Latos;0,8829
Ray Caldwell;4;Tanner Scott;0,8539
Ray Caldwell;5;Cliff Melton;0,837
Ray Chapman;1;Brad Komminsk;0,959
Ray Chapman;2;Chris Archer;0,9545
Ray Chapman;3;Cal Abrams;0,9502
Ray Chapman;4;Cupid Childs;0,935
