Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Robby Thompson;5;Mitch Moreland;0,8154
Roberto Alomar;1;David Segui;0,9456
Roberto Alomar;2;Johnny Bates;0,9217
Roberto Alomar;3;John Hummel;0,9065
Roberto Alomar;4;Carson Bigbee;0,8278
Roberto Alomar;5;Joey Cora;0,8099
Roberto Clemente;1;Johnny Rawlings;0,9559
Roberto Clemente;2;Newt Allen;0,9283
Roberto Clemente;3;Jeff King;0,9083
Roberto Clemente;4;Eddie Joost;0,8622
Roberto Clemente;5;Roy Cullenbine;0,8575
Roberto Kelly;1;Frank LaPorte;0,8626
Roberto Kelly;2;Andy Van Slyke;0,827
Roberto Kelly;3;John Milner;0,8035
Roberto Kelly;4;Nemo Leibold;0,7801
Roberto Kelly;5;John Shelby;0,7687
Robin Ventura;1;Jack Graney;0,9037
Robin Ventura;2;Randy Velarde;0,8956
Robin Ventura;3;Jim Northrup;0,8739
Robin Ventura;4;John McGraw;0,8605
Robin Ventura;5;George Miller;0,8512
Robin Yount;1;Ken Caminiti;0,9141
Robin Yount;2;Charlie Ganzel;0,8934
Robin Yount;3;Bob Nieman;0,868
Robin Yount;4;Johnny Bates;0,8342
Robin Yount;5;Mickey Tettleton;0,8333
Robinson Cano;1;Ray Chapman;0,936
Robinson Cano;2;Bill White;0,8473
Robinson Cano;3;Hank Severeid;0,8386
Robinson Cano;4;Lee Tannehill;0,7941
Robinson Cano;5;Larry Bowa;0,7742
Rocky Colavito;1;Richard Hidalgo;0,959
Rocky Colavito;2;Billy Goodman;0,8622
Rocky Colavito;3;Ozzie Albies;0,8327
Rocky Colavito;4;Roy Howell;0,8309
Rocky Colavito;5;Jim Bottomley;0,822
Rod Barajas;1;Chris Hoiles;0,926
Rod Barajas;2;Harold Reynolds;0,9114
Rod Barajas;3;Aubrey Huff;0,8902
Rod Barajas;4;Willie Upshaw;0,8895
Rod Barajas;5;Branch Russell;0,8732
Rod Carew;1;Freddie Freeman;0,8734
Rod Carew;2;Pat Kelly;0,8699
Rod Carew;3;Doc Johnston;0,8669
Rod Carew;4;Bob Watson;0,8589
Rod Carew;5;Bob Kennedy;0,8164
Roger Bresnahan;1;Ossie Vitt;0,9417
Roger Bresnahan;2;Steve Kemp;0,9375
Roger Bresnahan;3;Chris Hoiles;0,8801
Roger Bresnahan;4;Willie Upshaw;0,87
Roger Bresnahan;5;Tito Francona;0,8643
Roger Cedeno;1;Bobby Murcer;0,9215
Roger Cedeno;2;Jimmy Ryan;0,917
Roger Cedeno;3;Eric Young;0,9107
Roger Cedeno;4;Pete Fox;0,9074
Roger Cedeno;5;Ian Desmond;0,8999
Roger Connor;1;Barry Bonnell;0,8742
Roger Connor;2;Lenny Randle;0,8582
Roger Connor;3;Joe Start;0,842
Roger Connor;4;Mack Jones;0,8288
Roger Connor;5;Mike Stanley;0,8168
Roger Maris;1;Whitey Witt;0,909
Roger Maris;2;Owen Wilson;0,9056
Roger Maris;3;Jack Doyle;0,9003
Roger Maris;4;Babe Herman;0,8962
Roger Maris;5;Phil Nevin;0,8952
Roger Metzger;1;Enos Cabell;0,8765
Roger Metzger;2;Todd Frazier;0,8561
Roger Metzger;3;Woodie Held;0,8544
Roger Metzger;4;Danny Murphy;0,8492
Roger Metzger;5;Jim Piersall;0,8486
Roger Peckinpaugh;1;Mike Bordick;0,8527
Roger Peckinpaugh;2;Davey Johnson;0,8525
Roger Peckinpaugh;3;Bill Killefer;0,8252
Roger Peckinpaugh;4;Billy Nash;0,8187
Roger Peckinpaugh;5;Royce Clayton;0,8032
Rogers Hornsby;1;Eddie Joost;0,9253
Rogers Hornsby;2;Hank Severeid;0,9052
Rogers Hornsby;3;Johnny Bates;0,8998
Rogers Hornsby;4;Jose Pagan;0,8733
Rogers Hornsby;5;John Hummel;0,8653
Rollie Hemsley;1;Tito Francona;0,8805
Rollie Hemsley;2;Woodie Held;0,8487
Rollie Hemsley;3;Bill Doran;0,8432
Rollie Hemsley;4;Ed McFarland;0,8226
Rollie Hemsley;5;Steve Kemp;0,805
Rollie Zeider;1;Travis Hafner;0,9278
Rollie Zeider;2;Joe Cunningham;0,9146
Rollie Zeider;3;Heinie Peitz;0,8815
Rollie Zeider;4;Will Clark;0,878
Rollie Zeider;5;Tony Fernandez;0,8535
Ron Cey;1;Ed Taubensee;0,9481
Ron Cey;2;Randy Velarde;0,9198
Ron Cey;3;Gorman Thomas;0,9073
Ron Cey;4;Oscar Gamble;0,8657
Ron Cey;5;Mickey Hatcher;0,8619
Ron Fairly;1;Danny Hoffman;0,9585
Ron Fairly;2;Ed Herrmann;0,9122
Ron Fairly;3;Frank McCormick;0,8683
Ron Fairly;4;AJ Pollock;0,8573
Ron Fairly;5;Buster Posey;0,8463
Ron Gant;1;Sam West;0,9425
Ron Gant;2;Mack Jones;0,9063
Ron Gant;3;Barry Bonnell;0,8787
Ron Gant;4;Ricky Gutierrez;0,8557
Ron Gant;5;Pete Rose;0,8469
Ron Hassey;1;Ted Sizemore;0,9515
Ron Hassey;2;Chuck Hinton;0,8777
Ron Hassey;3;Miguel Cairo;0,8746
Ron Hassey;4;Bobby Avila;0,873
Ron Hassey;5;Dustin Pedroia;0,866
Ron Hunt;1;Gene Clines;0,8175
Ron Hunt;2;Lonnie Smith;0,8135
Ron Hunt;3;Bernie Friberg;0,8125
Ron Hunt;4;Patsy Dougherty;0,786
Ron Hunt;5;Rick Manning;0,7701
Ron LeFlore;1;Bob Bescher;0,9454
Ron LeFlore;2;Chet Laabs;0,923
Ron LeFlore;3;Lee Stevens;0,8907
Ron LeFlore;4;Dansby Swanson;0,8809
Ron LeFlore;5;Home Run Baker;0,8775
Ron Oester;1;Sam Mertes;0,8873
Ron Oester;2;Victor Martinez;0,822
Ron Oester;3;Dick Stuart;0,8204
Ron Oester;4;Mike Tresh;0,817
Ron Oester;5;Tom Burns;0,8118
Ron Santo;1;Johnny Bates;0,9404
Ron Santo;2;Jay Buhner;0,866
Ron Santo;3;Bob Nieman;0,8448
Ron Santo;4;Don Kolloway;0,8302
Ron Santo;5;Jose Offerman;0,8268
Rondell White;1;Andrelton Simmons;0,8423
Rondell White;2;Roy Johnson;0,8401
Rondell White;3;Andrew McCutchen;0,8393
Rondell White;4;Yasmani Grandal;0,8365
Rondell White;5;Alvin Davis;0,8322
Ronnie Belliard;1;Nick Hundley;0,899
Ronnie Belliard;2;Chris Chambliss;0,87
Ronnie Belliard;3;Kendrys Morales;0,8238
Ronnie Belliard;4;Jim Spencer;0,8
Ronnie Belliard;5;Darrell Porter;0,772
Ross Youngs;1;Ed Taubensee;0,9295
Ross Youngs;2;Yasmani Grandal;0,9013
Ross Youngs;3;Jonathan Lucroy;0,901
Ross Youngs;4;Milton Bradley;0,8709
Ross Youngs;5;Glenn Beckert;0,8583
Rougned Odor;1;Bill Melton;0,964
Rougned Odor;2;Johnny Wyrostek;0,9156
Rougned Odor;3;Chuck Klein;0,911
Rougned Odor;4;John Valentin;0,8974
Rougned Odor;5;Jason Bay;0,8966
Roy Campanella;1;Joe Sugden;0,9545
Roy Campanella;2;Ginger Beaumont;0,947
Roy Campanella;3;Stephen Drew;0,8677
Roy Campanella;4;Russ Snyder;0,8672
Roy Campanella;5;Johnny Gooch;0,8432
Roy Cullenbine;1;Ed Williamson;0,963
Roy Cullenbine;2;Lew Fonseca;0,9557
Roy Cullenbine;3;Skeeter Newsome;0,9288
Roy Cullenbine;4;Cecil Cooper;0,9056
Roy Cullenbine;5;Paul Schaal;0,8961
Roy Hartzell;1;John Hummel;0,8929
Roy Hartzell;2;Stan Musial;0,8928
Roy Hartzell;3;Joe Start;0,8906
Roy Hartzell;4;George Kell;0,8842
Roy Hartzell;5;Jay Bell;0,8835
Roy Howell;1;Billy Goodman;0,94
Roy Howell;2;Ian Kinsler;0,9134
Roy Howell;3;Richard Hidalgo;0,9126
Roy Howell;4;Mike Lieberthal;0,9095
Roy Howell;5;Andy High;0,9091
Roy Johnson;1;Patsy Donovan;0,914
Roy Johnson;2;Al Dark;0,9119
Roy Johnson;3;Andrelton Simmons;0,8799
Roy Johnson;4;Gene Freese;0,8787
Roy Johnson;5;Dots Miller;0,8775
Roy McMillan;1;Davey Johnson;0,883
Roy McMillan;2;Didi Gregorius;0,8528
Roy McMillan;3;Brian McRae;0,8356
Roy McMillan;4;Herman Long;0,787
Roy McMillan;5;Anthony Rizzo;0,786
Roy Sievers;1;Aaron Judge;0,9264
Roy Sievers;2;Wade Johnston;0,8684
Roy Sievers;3;Luis Valbuena;0,8515
Roy Sievers;4;Danny Litwhiler;0,8272
Roy Sievers;5;Doc Lavan;0,8176
Roy Smalley;1;Germany Schaefer;0,8631
Roy Smalley;2;Irish Meusel;0,8552
Roy Smalley;3;Gene Tenace;0,847
Roy Smalley;4;George Whitted;0,8458
Roy Smalley;5;George Wood;0,8435
Roy Thomas;1;Fielder Jones;0,927
Roy Thomas;2;Lou Criger;0,9056
Roy Thomas;3;Joe Stripp;0,8965
Roy Thomas;4;Charlie Bennett;0,8842
Roy Thomas;5;Preston Wilson;0,8481
Roy White;1;Heinie Wagner;0,9333
Roy White;2;Frank Taveras;0,9247
Roy White;3;Bill McClellan;0,9005
Roy White;4;George Shoch;0,8891
Roy White;5;Lee Stevens;0,8839
Royce Clayton;1;Davey Johnson;0,9011
Royce Clayton;2;Bill Killefer;0,8527
Royce Clayton;3;Billy Nash;0,8303
Royce Clayton;4;Roger Peckinpaugh;0,8032
Royce Clayton;5;Daryl Boston;0,7782
Rube Bressler;1;Lyle Overbay;0,9274
Rube Bressler;2;Joe Gerhardt;0,9224
Rube Bressler;3;Terry Kennedy;0,8902
Rube Bressler;4;Mark Koenig;0,8889
Rube Bressler;5;Nate McLouth;0,8872
Rube Oldring;1;Ernie Lombardi;0,9331
Rube Oldring;2;Jim Sundberg;0,925
Rube Oldring;3;Donovan Solano;0,9243
Rube Oldring;4;Jean Segura;0,911
Rube Oldring;5;Doc Bushong;0,8847
Ruben Sierra;1;Josh Hamilton;0,8525
Ruben Sierra;2;Travis Lee;0,8291
Ruben Sierra;3;Danny Cater;0,8283
Ruben Sierra;4;Tom Herr;0,8253
Ruben Sierra;5;Mike Lamb;0,8174
Rudy York;1;Carlos May;0,9097
Rudy York;2;Jim Ray Hart;0,9012
Rudy York;3;Jody Reed;0,8965
Rudy York;4;Alexei Ramirez;0,8775
Rudy York;5;Don Wert;0,8775
Ruppert Jones;1;Vic Davalillo;0,8688
Ruppert Jones;2;Doc Johnston;0,8102
Ruppert Jones;3;Ozzie Guillen;0,7987
Ruppert Jones;4;Bill Mueller;0,7738
Ruppert Jones;5;Emmett Seery;0,7563
Russ Snyder;1;Bobby Wine;0,9101
Russ Snyder;2;Johnny Gooch;0,9041
Russ Snyder;3;Roy Campanella;0,8672
Russ Snyder;4;Ginger Beaumont;0,8635
Russ Snyder;5;Turkey Stearnes;0,8568
Russ Wrightstone;1;Luke Appling;0,9289
Russ Wrightstone;2;Dave Winfield;0,8988
Russ Wrightstone;3;Jim Hickman;0,8838
Russ Wrightstone;4;Dick McAuliffe;0,8741
Russ Wrightstone;5;Lave Cross;0,8698
Russell Martin;1;Jim Tabor;0,9154
Russell Martin;2;Shoeless Joe Jackson;0,873
Russell Martin;3;Matt Chapman;0,8469
Russell Martin;4;Red Smith;0,8014
Russell Martin;5;Eddie Miller;0,7945
Rusty Greer;1;Clint Barmes;0,9109
Rusty Greer;2;Matt Wieters;0,895
Rusty Greer;3;Dick Allen;0,8747
Rusty Greer;4;Eddie Kasko;0,8746
Rusty Greer;5;Dee Strange-Gordon;0,8719
Rusty Staub;1;Joey Cora;0,9143
Rusty Staub;2;Bobby Veach;0,8873
Rusty Staub;3;Sid Farrar;0,8722
Rusty Staub;4;Jose Ramirez;0,8527
Rusty Staub;5;Carlos Guillen;0,8514
Ryan Braun;1;Andrelton Simmons;0,8258
Ryan Braun;2;Wid Conroy;0,8252
Ryan Braun;3;Rico Carty;0,8053
Ryan Braun;4;Tommy Thevenow;0,7968
Ryan Braun;5;Alvin Davis;0,7964
Ryan Doumit;1;Wally Moses;0,8823
Ryan Doumit;2;Coco Crisp;0,8814
Ryan Doumit;3;Cody Ross;0,8736
Ryan Doumit;4;Curtis Granderson;0,8667
Ryan Doumit;5;Blondie Purcell;0,8465
Ryan Howard;1;Chuck Hinton;0,9243
Ryan Howard;2;James Casey;0,9191
Ryan Howard;3;Bill Melton;0,9043
Ryan Howard;4;John Valentin;0,8812
Ryan Howard;5;Jody Davis;0,8762
Ryan Klesko;1;Wes Covington;0,8802
Ryan Klesko;2;Jack O'Connor;0,879
Ryan Klesko;3;William Clarke;0,832
Ryan Klesko;4;Gene Clines;0,8132
Ryan Klesko;5;Al Smith;0,7897
Ryan Zimmerman;1;Elliott Maddox;0,9215
Ryan Zimmerman;2;Andy Seminick;0,8994
Ryan Zimmerman;3;Joe Vosmik;0,8528
Ryan Zimmerman;4;Carl Everett;0,826
Ryan Zimmerman;5;Mike Lansing;0,8225
Ryne Sandberg;1;Bob Skinner;0,9349
Ryne Sandberg;2;Bob O'Farrell;0,9263
Ryne Sandberg;3;Vince DiMaggio;0,891
Ryne Sandberg;4;Jurickson Profar;0,8376
Ryne Sandberg;5;Deivi Cruz;0,8175
Sal Bando;1;Bobby Higginson;0,8841
Sal Bando;2;Hideki Matsui;0,8796
Sal Bando;3;Cody Ross;0,8608
Sal Bando;4;Ken Henderson;0,8568
Sal Bando;5;Milt Thompson;0,8433
Salvador Perez;1;Bill Mueller;0,8781
Salvador Perez;2;Milt May;0,8535
Salvador Perez;3;Lee Tannehill;0,8106
Salvador Perez;4;Peanuts Lowrey;0,7837
Salvador Perez;5;Frankie Gustine;0,7532
Sam Chapman;1;Juan Samuel;0,8937
Sam Chapman;2;Crush Holloway;0,8881
Sam Chapman;3;Brian Jordan;0,8754
Sam Chapman;4;George Bell;0,8737
Sam Chapman;5;Delmon Young;0,8432
Sam Crawford;1;Jim Russell;0,8184
Sam Crawford;2;Mickey Owen;0,8009
Sam Crawford;3;Howie Kendrick;0,7959
Sam Crawford;4;Nate McLouth;0,784
Sam Crawford;5;Billy Martin;0,784
Sam Mertes;1;Ron Oester;0,8873
Sam Mertes;2;Bob Meusel;0,8377
Sam Mertes;3;Yuniesky Betancourt;0,8364
Sam Mertes;4;Bob Horner;0,8127
Sam Mertes;5;Frank Malzone;0,7919
Sam Rice;1;Darrin Fletcher;0,8737
Sam Rice;2;Eddie Stanky;0,851
Sam Rice;3;Bob O'Farrell;0,8337
Sam Rice;4;John McGraw;0,8106
Sam Rice;5;Kolten Wong;0,8073
Sam Thompson;1;John Titus;0,9026
Sam Thompson;2;Roy Howell;0,8816
Sam Thompson;3;Josh Bell;0,8716
Sam Thompson;4;Danny Murphy;0,8647
Sam Thompson;5;Les Mann;0,8558
Sam West;1;Ron Gant;0,9425
Sam West;2;Mike Stanley;0,8852
Sam West;3;Barry Bonnell;0,8831
Sam West;4;Mickey Hatcher;0,873
Sam West;5;Mack Jones;0,8671
Sam Wise;1;Carson Bigbee;0,906
Sam Wise;2;Darren Daulton;0,8781
Sam Wise;3;Denny Doyle;0,8689
Sam Wise;4;Dave Winfield;0,868
Sam Wise;5;Ken McMullen;0,851
Sammy Sosa;1;Bill McClellan;0,9446
Sammy Sosa;2;George Shoch;0,9435
Sammy Sosa;3;Joey Cora;0,8936
Sammy Sosa;4;Whitey Witt;0,881
Sammy Sosa;5;Oscar Gamble;0,8257
Sammy White;1;Mike Pagliarulo;0,9552
Sammy White;2;Jim Ray Hart;0,9025
Sammy White;3;Andre Thornton;0,8934
Sammy White;4;Don Wert;0,8823
Sammy White;5;Don Blasingame;0,8781
Sandy Alomar;1;Turkey Stearnes;0,9148
Sandy Alomar;2;Oscar Gamble;0,8533
Sandy Alomar;3;Gary Disarcina;0,8351
Sandy Alomar;4;Mike Devereaux;0,8349
Sandy Alomar;5;John Clapp;0,8265
Scott Brosius;1;Freddie Patek;0,9117
Scott Brosius;2;Bill Dahlen;0,8712
Scott Brosius;3;Patrick Gillespie;0,8378
Scott Brosius;4;Vance Law;0,8223
Scott Brosius;5;Bibb Falk;0,8214
Scott Fletcher;1;Tim Anderson;0,9696
Scott Fletcher;2;Ripper Collins;0,9449
Scott Fletcher;3;Elliott Maddox;0,9416
Scott Fletcher;4;Jerry Lumpe;0,9311
Scott Fletcher;5;Jerry Benjamin;0,9055
Scott Hatteberg;1;Rick Miller;0,8708
Scott Hatteberg;2;Bill Melton;0,8396
Scott Hatteberg;3;Preston Wilson;0,8277
Scott Hatteberg;4;Tommy McCraw;0,8162
Scott Hatteberg;5;Colby Rasmus;0,814
Scott Rolen;1;Germany Schaefer;0,889
Scott Rolen;2;Starling Marte;0,8672
Scott Rolen;3;Cecil Travis;0,8597
Scott Rolen;4;George Whitted;0,8452
Scott Rolen;5;Riggs Stephenson;0,8395
Scott Spiezio;1;Ed Konetchy;0,9238
Scott Spiezio;2;Mike Lamb;0,8883
Scott Spiezio;3;Jerry Royster;0,8728
Scott Spiezio;4;Bibb Falk;0,8702
Scott Spiezio;5;Jonathan Schoop;0,8388
Sean Casey;1;Nate McLouth;0,9209
Sean Casey;2;Judy Johnson;0,9053
Sean Casey;3;Rafael Ramirez;0,8768
Sean Casey;4;Don Blasingame;0,8265
Sean Casey;5;Ivan de Jesus;0,8201
Seth Smith;1;Tommy Pham;0,9642
Seth Smith;2;Art Fletcher;0,9136
Seth Smith;3;Bill Skowron;0,9047
Seth Smith;4;Walt Dropo;0,8944
Seth Smith;5;Charlie Irwin;0,8786
Shane Victorino;1;Jimmy Sheckard;0,8767
Shane Victorino;2;Bob Fothergill;0,8279
Shane Victorino;3;Jim Gilliam;0,7952
Shane Victorino;4;Nemo Leibold;0,7925
Shane Victorino;5;Derek Bell;0,7828
Shannon Stewart;1;Adam Kennedy;0,9007
Shannon Stewart;2;Ducky Holmes;0,8918
Shannon Stewart;3;Tommy Davis;0,8887
Shannon Stewart;4;Michael Taylor;0,8806
Shannon Stewart;5;Bill Bradley;0,8612
Shano Collins;1;Bobby Adams;0,8735
Shano Collins;2;Chick Gandil;0,8571
Shano Collins;3;Cesar Hernandez;0,8403
Shano Collins;4;Cody Ross;0,8096
Shano Collins;5;Chris Hoiles;0,8061
Shanty Hogan;1;Duff Cooley;0,9502
Shanty Hogan;2;Mule Haas;0,9475
Shanty Hogan;3;David Peralta;0,9442
Shanty Hogan;4;Garry Templeton;0,937
Shanty Hogan;5;Tom Tresh;0,9217
Shawn Green;1;Bob Nieman;0,9356
Shawn Green;2;Carlos Guillen;0,9127
Shawn Green;3;Aaron Judge;0,8943
Shawn Green;4;Sid Farrar;0,8881
Shawn Green;5;Brent Mayne;0,8823
Shawon Dunston;1;Ken Caminiti;0,8192
Shawon Dunston;2;Devon White;0,8108
Shawon Dunston;3;Jose Pagan;0,7955
Shawon Dunston;4;Aaron Judge;0,7919
Shawon Dunston;5;Cy Williams;0,7869
Sherm Lollar;1;Max Bishop;0,8185
Sherm Lollar;2;Bernie Friberg;0,7778
Sherm Lollar;3;Wally Post;0,7767
Sherm Lollar;4;George Metkovich;0,7716
Sherm Lollar;5;Phil Masi;0,7699
Sherry Magee;1;Steve Buechele;0,8436
Sherry Magee;2;Billy Jurges;0,8209
Sherry Magee;3;Greg Vaughn;0,8116
Sherry Magee;4;Walter Holke;0,7969
Sherry Magee;5;Jack Wilson;0,7939
Shin-Soo Choo;1;Charlie Irwin;0,9196
Shin-Soo Choo;2;Danny O'Connell;0,8629
Shin-Soo Choo;3;Corey Koskie;0,7999
Shin-Soo Choo;4;Dick Green;0,7968
Shin-Soo Choo;5;Hobe Ferris;0,7943
Shoeless Joe Jackson;1;Charlie Irwin;0,9179
Shoeless Joe Jackson;2;Russell Martin;0,873
Shoeless Joe Jackson;3;George Wright;0,8455
Shoeless Joe Jackson;4;Kitty Bransfield;0,8046
Shoeless Joe Jackson;5;Chris Iannetta;0,8032
Sibby Sisti;1;Frank Snyder;0,8896
Sibby Sisti;2;Gabby Hartnett;0,8776
Sibby Sisti;3;Dan Brouthers;0,8743
Sibby Sisti;4;Placido Polanco;0,8621
Sibby Sisti;5;Blondie Purcell;0,862
Sid Farrar;1;Jack Doyle;0,9768
Sid Farrar;2;Carlos Delgado;0,9249
Sid Farrar;3;Dwight Evans;0,921
Sid Farrar;4;Carlos Guillen;0,9183
Sid Farrar;5;Jackie Jensen;0,895
Sid Gordon;1;Cliff Floyd;0,9343
Sid Gordon;2;Ken Williams;0,9341
Sid Gordon;3;Heinie Wagner;0,9217
Sid Gordon;4;Ty Cobb;0,9061
Sid Gordon;5;Mo Vaughn;0,898
Silver Flint;1;Bill Joyce;0,9005
Silver Flint;2;Julio Cruz;0,89
Silver Flint;3;Arlie Latham;0,8864
Silver Flint;4;Jack Smith;0,8772
Silver Flint;5;Garry Maddox;0,8769
Sixto Lezcano;1;Dan Driessen;0,9557
Sixto Lezcano;2;Phil Nevin;0,9189
Sixto Lezcano;3;Carlos Delgado;0,903
Sixto Lezcano;4;Jeffrey Leonard;0,8726
Sixto Lezcano;5;Art Whitney;0,8282
Skeeter Newsome;1;Ed Williamson;0,971
Skeeter Newsome;2;Roy Cullenbine;0,9288
Skeeter Newsome;3;Andy Pafko;0,9118
Skeeter Newsome;4;Al Zarilla;0,8892
Skeeter Newsome;5;Lew Fonseca;0,8694
Skip Schumaker;1;Whitey Lockman;0,9752
Skip Schumaker;2;B. J. Upton;0,9272
Skip Schumaker;3;Gene Moore;0,9214
Skip Schumaker;4;Austin Kearns;0,9091
Skip Schumaker;5;Monte Irvin;0,9055
Smoky Burgess;1;Jack Wilson;0,9182
Smoky Burgess;2;Jack Graney;0,8939
Smoky Burgess;3;Hank Greenberg;0,8918
Smoky Burgess;4;Hick Carpenter;0,8732
Smoky Burgess;5;J. T. Realmuto;0,8592
Solly Hofman;1;Charlie Blackmon;0,9219
Solly Hofman;2;Carlos Peña;0,9131
Solly Hofman;3;Mike Lansing;0,8864
Solly Hofman;4;Bill Rariden;0,8695
Solly Hofman;5;Andre Dawson;0,8664
Sparky Adams;1;Abner Dalrymple;0,9126
Sparky Adams;2;Miguel Rojas;0,8599
Sparky Adams;3;John Barry;0,8313
Sparky Adams;4;Bucky Dent;0,8126
Sparky Adams;5;Jonny Gomes;0,7957
Spike Owen;1;Ernie Whitt;0,9451
Spike Owen;2;Randy Velarde;0,9167
Spike Owen;3;Daryl Boston;0,8664
Spike Owen;4;Nelson Cruz;0,8398
Spike Owen;5;Rickey Henderson;0,8143
Stan Hack;1;Jack Rowe;0,8674
Stan Hack;2;Wally Post;0,8251
Stan Hack;3;Ray Chapman;0,8057
Stan Hack;4;Al Zarilla;0,7971
Stan Hack;5;Phil Masi;0,7883
Stan Javier;1;Rafael Devers;0,8793
Stan Javier;2;Dan Meyer;0,8412
Stan Javier;3;Fred Pfeffer;0,8336
Stan Javier;4;George Shoch;0,7743
Stan Javier;5;Michael Brantley;0,7715
Stan Musial;1;Roy Hartzell;0,8928
Stan Musial;2;Eddie Stanky;0,8467
Stan Musial;3;Newt Allen;0,8068
Stan Musial;4;Jim Eisenreich;0,7984
Stan Musial;5;Jeff King;0,7946
Stan Spence;1;Frankie Frisch;0,9194
Stan Spence;2;Kid Gleason;0,9171
Stan Spence;3;Gene Tenace;0,9129
Stan Spence;4;Owen Wilson;0,9074
Stan Spence;5;Ernie Banks;0,9018
Starlin Castro;1;Ping Bodie;0,9715
Starlin Castro;2;John Milner;0,7973
Starlin Castro;3;John Flaherty;0,7602
Starlin Castro;4;Billy Hatcher;0,7167
Starlin Castro;5;David Murphy;0,699
Starling Marte;1;Scott Rolen;0,8672
Starling Marte;2;Dexter Fowler;0,7909
Starling Marte;3;Dom DiMaggio;0,7842
Starling Marte;4;Max Muncy;0,783
Starling Marte;5;Bill Skowron;0,7549
Stephen Drew;1;Vada Pinson;0,9156
Stephen Drew;2;Ginger Beaumont;0,9111
Stephen Drew;3;Joe Sugden;0,8924
Stephen Drew;4;Roy Campanella;0,8677
Stephen Drew;5;Al Lopez;0,8477
Steve Brodie;1;Charlie Hayes;0,9135
Steve Brodie;2;Al Bridwell;0,9001
Steve Brodie;3;Mark DeRosa;0,897
Steve Brodie;4;Tommie Agee;0,885
Steve Brodie;5;Terry Moore;0,8796
Steve Buechele;1;Willie Stargell;0,9291
Steve Buechele;2;King Kelly;0,9236
Steve Buechele;3;Greg Vaughn;0,8574
Steve Buechele;4;Bill Wambsganss;0,856
Steve Buechele;5;John McGraw;0,8488
Steve Finley;1;Eddie Stanky;0,864
Steve Finley;2;Jack Glasscock;0,8434
Steve Finley;3;Bill Killefer;0,8057
Steve Finley;4;Germany Schaefer;0,8021
Steve Finley;5;Reggie Smith;0,8013
Steve Garvey;1;Joey Cora;0,8936
Steve Garvey;2;Daryl Boston;0,8781
Steve Garvey;3;Edd Roush;0,87
Steve Garvey;4;Bill Wambsganss;0,8694
Steve Garvey;5;John Hummel;0,8623
Steve Henderson;1;Eddie Foster;0,9009
Steve Henderson;2;Vada Pinson;0,8526
Steve Henderson;3;Jon Jay;0,8457
Steve Henderson;4;Don Mincher;0,8408
Steve Henderson;5;Hunter Pence;0,8342
Steve Kemp;1;Roger Bresnahan;0,9375
Steve Kemp;2;Ian Kinsler;0,9346
Steve Kemp;3;Tito Francona;0,9135
Steve Kemp;4;Nomar Garciaparra;0,8989
Steve Kemp;5;Hurley McNair;0,8957
Steve O'Neill;1;George Metkovich;0,9193
Steve O'Neill;2;Germany Schaefer;0,8291
Steve O'Neill;3;Juan Beniquez;0,8274
Steve O'Neill;4;Joe Morgan;0,8261
Steve O'Neill;5;Jim Edmonds;0,8232
Steve Sax;1;Ferris Fain;0,8085
Steve Sax;2;Tommy Corcoran;0,8078
Steve Sax;3;Frank Isbell;0,7867
Steve Sax;4;DJ LeMahieu;0,7857
Steve Sax;5;Clint Thomas;0,758
Steve Yeager;1;Randal Grichuk;0,8776
Steve Yeager;2;John Mayberry;0,8312
Steve Yeager;3;Germany Smith;0,8183
Steve Yeager;4;Woodie Held;0,817
Steve Yeager;5;Wally Backman;0,8054
Stuffy McInnis;1;James Casey;0,9177
Stuffy McInnis;2;Barry McCormick;0,8616
Stuffy McInnis;3;Jim Tabor;0,8427
Stuffy McInnis;4;Bill Melton;0,8276
Stuffy McInnis;5;Bill Bergen;0,8176
Taffy Wright;1;Neifi Perez;0,9479
Taffy Wright;2;Al Lopez;0,9443
Taffy Wright;3;Ezra Sutton;0,9153
Taffy Wright;4;John Roseboro;0,9092
Taffy Wright;5;Ginger Beaumont;0,9002
Ted Kluszewski;1;Hans Lobert;0,8711
Ted Kluszewski;2;Hank Severeid;0,8695
Ted Kluszewski;3;Bill White;0,8569
Ted Kluszewski;4;Frank Schulte;0,8388
Ted Kluszewski;5;Buck Martinez;0,8377
Ted Simmons;1;Eddie Stanky;0,8759
Ted Simmons;2;Bill Killefer;0,8754
Ted Simmons;3;Buck Weaver;0,8328
Ted Simmons;4;Vladimir Guerrero;0,7996
Ted Simmons;5;George Van Haltren;0,7979
Ted Sizemore;1;Chuck Hinton;0,9552
Ted Sizemore;2;Ron Hassey;0,9515
Ted Sizemore;3;Jody Davis;0,8749
Ted Sizemore;4;Donie Bush;0,8424
Ted Sizemore;5;Don Mueller;0,8365
Ted Williams;1;Mike Lieberthal;0,9009
Ted Williams;2;Eric Young;0,8929
Ted Williams;3;Brandon Inge;0,8855
Ted Williams;4;Leon Durham;0,8764
Ted Williams;5;Roger Cedeno;0,8583
Terry Kennedy;1;Joe Cunningham;0,9285
Terry Kennedy;2;Joe Gerhardt;0,917
Terry Kennedy;3;Nate McLouth;0,8905
Terry Kennedy;4;Rube Bressler;0,8902
Terry Kennedy;5;Heinie Zimmerman;0,8748
