Jugador_Base;Ranking;Jugador_Comparable;Similitud_Coseno
Cameron Maybin;3;Dan Driessen;1,0
Cameron Maybin;4;Oddibe McDowell;1,0
Cameron Maybin;5;Len Barker;1,0
Carlos May;1;Craig Worthington;1,0
Carlos May;2;Butch Wynegar;1,0
Carlos May;3;Coco Laboy;1,0
Carlos May;4;Roy Foster;1,0
Carlos May;5;Greg Gross;1,0
Mike Mayers;1;Shane Greene;1,0
Mike Mayers;2;Kyle Barraclough;1,0
Mike Mayers;3;Matt Barnes;1,0
Mike Mayers;4;Jake McGee;1,0
Mike Mayers;5;B. J. Ryan;1,0
Lee May;1;Mitchell Page;0,9916
Lee May;2;Larry Herndon;0,9872
Lee May;3;Jason Kendall;0,9872
Lee May;4;Bernie Carbo;0,9872
Lee May;5;Rich Gedman;0,9823
Eddie Mayo;1;Tommy Holmes;0,9946
Eddie Mayo;2;Bobby Doerr;0,9618
Eddie Mayo;3;Marty Marion;0,801
Eddie Mayo;4;Ernie Lombardi;0,7825
Eddie Mayo;5;Dolph Camilli;0,778
Carl Mays;1;Bill Carrigan;1,0
Carl Mays;2;Smoky Joe Wood;1,0
Carl Mays;3;Earl Smith;1,0
Carl Mays;4;Jack Coombs;1,0
Carl Mays;5;Mike Donlin;1,0
Willie Mays;1;Maury Wills;0,7957
Willie Mays;2;Cal Ripken;0,7492
Willie Mays;3;Bobby Bonds;0,7463
Willie Mays;4;Willie McCovey;0,6551
Willie Mays;5;Dave Concepcion;0,6374
Nomar Mazara;1;Brian Bannister;1,0
Nomar Mazara;2;Evan Gattis;1,0
Nomar Mazara;3;Tyler Naquin;1,0
Nomar Mazara;4;Frank Schwindel;1,0
Nomar Mazara;5;Gustavo Chacin;0,9944
Bill Mazeroski;1;Elston Howard;0,6789
Bill Mazeroski;2;Roberto Clemente;0,6564
Bill Mazeroski;3;Phil Rizzuto;0,6456
Bill Mazeroski;4;Bert Campaneris;0,6228
Bill Mazeroski;5;Joe Page;0,6069
Al McBean;1;Ken Sanders;1,0
Al McBean;2;Luis Arroyo;1,0
Al McBean;3;Clay Carroll;1,0
Al McBean;4;Roy Face;1,0
Al McBean;5;Mike Fornieles;1,0
Bake McBride;1;Sam Jethroe;0,9917
Bake McBride;2;Lou Piniella;0,9917
Bake McBride;3;Drake Baldwin;0,9917
Bake McBride;4;John Castino;0,9917
Bake McBride;5;Ted Sizemore;0,9917
Brian McCann;1;Julio Franco;0,9738
Brian McCann;2;Alfonso Soriano;0,7909
Brian McCann;3;Fred McGriff;0,7895
Brian McCann;4;Carl Crawford;0,7718
Brian McCann;5;Dave Concepcion;0,7554
Tim McCarver;1;Felipe Alou;1,0
Tim McCarver;2;Matty Alou;1,0
Tim McCarver;3;Bobby Avila;1,0
Tim McCarver;4;Tony Bernazard;1,0
Tim McCarver;5;Smoky Burgess;1,0
Billy McCool;1;Rick Ankiel;1,0
Billy McCool;2;Brian Anderson;1,0
Billy McCool;3;Kirk Rueter;1,0
Billy McCool;4;Dave Rozema;1,0
Billy McCool;5;Mike Nagy;1,0
Chas McCormick;1;Kevin Young;1,0
Chas McCormick;2;Yonder Alonso;1,0
Chas McCormick;3;Oscar Zamora;1,0
Chas McCormick;4;Gary Alexander;1,0
Chas McCormick;5;Mike Young;1,0
Frank McCormick;1;Dolph Camilli;0,9983
Frank McCormick;2;Hank Greenberg;0,9955
Frank McCormick;3;Ernie Lombardi;0,9935
Frank McCormick;4;Mort Cooper;0,9694
Frank McCormick;5;Dizzy Dean;0,9352
Mike McCormick;1;Dean Chance;1,0
Mike McCormick;2;John Denny;0,9751
Mike McCormick;3;Fergie Jenkins;0,9564
Mike McCormick;4;Randy Jones;0,863
Mike McCormick;5;Norm Cash;0,7148
Willie McCovey;1;Willie Mays;0,6551
Willie McCovey;2;Billy Williams;0,6539
Willie McCovey;3;Maury Wills;0,6069
Willie McCovey;4;Joe Morgan;0,572
Willie McCovey;5;Frank Robinson;0,5517
Quinton McCracken;1;Kevin Young;1,0
Quinton McCracken;2;Yonder Alonso;1,0
Quinton McCracken;3;Oscar Zamora;1,0
Quinton McCracken;4;Gary Alexander;1,0
Quinton McCracken;5;Mike Young;1,0
Clyde McCullough;1;Eddie Ainsmith;1,0
Clyde McCullough;2;Billy Jurges;1,0
Clyde McCullough;3;Red Kress;1,0
Clyde McCullough;4;Bill Knickerbocker;1,0
Clyde McCullough;5;Roger Wolff;1,0
Lance McCullers;1;Wandy Rodriguez;1,0
Lance McCullers;2;Andy Hawkins;1,0
Lance McCullers;3;Matt Harrison;1,0
Lance McCullers;4;Rick Helling;1,0
Lance McCullers;5;Woody Williams;1,0
Andrew McCutchen;1;Ken Caminiti;0,7566
Andrew McCutchen;2;Dante Bichette;0,7556
Andrew McCutchen;3;Cecil Cooper;0,6906
Andrew McCutchen;4;Sammy Sosa;0,6894
Andrew McCutchen;5;Larry Walker;0,656
Lindy McDaniel;1;Wayne Granger;1,0
Lindy McDaniel;2;Ted Abernathy;1,0
Lindy McDaniel;3;Dick Radatz;1,0
Lindy McDaniel;4;Ron Perranoski;1,0
Lindy McDaniel;5;Stu Miller;1,0
Ben McDonald;1;Wandy Rodriguez;1,0
Ben McDonald;2;Andy Hawkins;1,0
Ben McDonald;3;Matt Harrison;1,0
Ben McDonald;4;Rick Helling;1,0
Ben McDonald;5;Woody Williams;1,0
Gil McDougald;1;Al Dark;0,9981
Gil McDougald;2;Danny Graves;0,8133
Gil McDougald;3;Mike Timlin;0,8133
Gil McDougald;4;Glenn Davis;0,8001
Gil McDougald;5;Pee Wee Reese;0,8
Jack McDowell;1;Catfish Hunter;0,9855
Jack McDowell;2;Bob Welch;0,9855
Jack McDowell;3;Jim Lonborg;0,9544
Jack McDowell;4;Mike Flanagan;0,9544
Jack McDowell;5;Jim Palmer;0,9374
Oddibe McDowell;1;Jonathan Schoop;1,0
Oddibe McDowell;2;Adam Eaton;1,0
Oddibe McDowell;3;Dan Driessen;1,0
Oddibe McDowell;4;Len Barker;1,0
Oddibe McDowell;5;Candy Maldonado;1,0
Sam McDowell;1;Ron Bryant;1,0
Sam McDowell;2;Bob Porterfield;1,0
Sam McDowell;3;Preacher Roe;1,0
Sam McDowell;4;Ellis Kinder;1,0
Sam McDowell;5;Sam Jones;1,0
Jake McGee;1;Shane Greene;1,0
Jake McGee;2;Kyle Barraclough;1,0
Jake McGee;3;Matt Barnes;1,0
Jake McGee;4;B. J. Ryan;1,0
Jake McGee;5;Takashi Saito;1,0
Willie McGee;1;Jackie Jensen;0,9
Willie McGee;2;Jeff Burroughs;0,8746
Willie McGee;3;Nellie Fox;0,8734
Willie McGee;4;Hank Sauer;0,8716
Willie McGee;5;Roger Maris;0,8377
Casey McGehee;1;Carlos Peña;0,9878
Casey McGehee;2;Mike Moustakas;0,9729
Casey McGehee;3;Trey Mancini;0,9717
Casey McGehee;4;Dmitri Young;0,9682
Casey McGehee;5;Matt Harvey;0,9655
Dustin McGowan;1;Gary Nolan;1,0
Dustin McGowan;2;Ron Oester;1,0
Dustin McGowan;3;Danny Thompson;1,0
Dustin McGowan;4;Bill Wegman;1,0
Dustin McGowan;5;Jake Diekman;1,0
Tug McGraw;1;Billy Hatcher;0,9955
Tug McGraw;2;Billy Martin;0,982
Tug McGraw;3;Jerry Coleman;0,982
Tug McGraw;4;Al Weis;0,982
Tug McGraw;5;Dusty Rhodes;0,982
Scott McGregor;1;Don Aase;1,0
Scott McGregor;2;Charlie Lea;1,0
Scott McGregor;3;Frankie Montas;1,0
Scott McGregor;4;Alex Wood;1,0
Scott McGregor;5;Kent Mercker;1,0
Fred McGriff;1;Alfonso Soriano;0,9867
Fred McGriff;2;Miguel Tejada;0,8552
Fred McGriff;3;Carl Crawford;0,8445
Fred McGriff;4;Dave Concepcion;0,8196
Fred McGriff;5;Bill Madlock;0,8092
Mark McGwire;1;Jim Thome;0,5974
Mark McGwire;2;J. D. Martinez;0,5557
Mark McGwire;3;Darryl Strawberry;0,5439
Mark McGwire;4;Eddie Murray;0,5399
Mark McGwire;5;Jeff Bagwell;0,5329
Collin McHugh;1;Spencer Arrighetti;1,0
Collin McHugh;2;Steven Matz;1,0
Collin McHugh;3;Brian Matusz;1,0
Collin McHugh;4;Jose Martinez;1,0
Collin McHugh;5;David Murphy;1,0
Stuffy McInnis;1;Heinie Zimmerman;1,0
Stuffy McInnis;2;Ross Youngs;1,0
Stuffy McInnis;3;Sam Crawford;1,0
Stuffy McInnis;4;Wilbur Cooper;1,0
Stuffy McInnis;5;Roger Bresnahan;1,0
Denny McLain;1;Don Drysdale;0,8995
Denny McLain;2;Early Wynn;0,8995
Denny McLain;3;Vida Blue;0,834
Denny McLain;4;Willie Hernandez;0,8317
Denny McLain;5;Jim Lonborg;0,8245
Matt McLain;1;Kevin Young;1,0
Matt McLain;2;Yonder Alonso;1,0
Matt McLain;3;Oscar Zamora;1,0
Matt McLain;4;Gary Alexander;1,0
Matt McLain;5;Mike Young;1,0
Mark McLemore;1;Kevin Young;1,0
Mark McLemore;2;Yonder Alonso;1,0
Mark McLemore;3;Oscar Zamora;1,0
Mark McLemore;4;Gary Alexander;1,0
Mark McLemore;5;Mike Young;1,0
Nate McLouth;1;Ruben Amaro;1,0
Nate McLouth;2;Gabriel Moreno;1,0
Nate McLouth;3;Cesar Izturis;1,0
Nate McLouth;4;Cesar Hernandez;1,0
Nate McLouth;5;Charlie Neal;1,0
Roy McMillan;1;Brad Ausmus;1,0
Roy McMillan;2;Ender Inciarte;1,0
Roy McMillan;3;Bobby Knoop;1,0
Roy McMillan;4;Harvey Haddix;1,0
Roy McMillan;5;Christian Walker;1,0
Craig McMurtry;1;Rick Ankiel;1,0
Craig McMurtry;2;Brian Anderson;1,0
Craig McMurtry;3;Kirk Rueter;1,0
Craig McMurtry;4;Dave Rozema;1,0
Craig McMurtry;5;Mike Nagy;1,0
Dave McNally;1;Felipe Alou;1,0
Dave McNally;2;Matty Alou;1,0
Dave McNally;3;Bobby Avila;1,0
Dave McNally;4;Tony Bernazard;1,0
Dave McNally;5;Smoky Burgess;1,0
Jeff McNeil;1;Edgardo Alfonzo;1,0
Jeff McNeil;2;Eric Young;1,0
Jeff McNeil;3;Donovan Solano;1,0
Jeff McNeil;4;Matt Nokes;1,0
Jeff McNeil;5;Cedric Mullins;1,0
George McQuinn;1;Eddie Ainsmith;1,0
George McQuinn;2;Billy Jurges;1,0
George McQuinn;3;Red Kress;1,0
George McQuinn;4;Bill Knickerbocker;1,0
George McQuinn;5;Roger Wolff;1,0
Brian McRae;1;Kevin Young;1,0
Brian McRae;2;Yonder Alonso;1,0
Brian McRae;3;Oscar Zamora;1,0
Brian McRae;4;Gary Alexander;1,0
Brian McRae;5;Mike Young;1,0
Hal McRae;1;Harold Baines;0,9904
Hal McRae;2;Rusty Staub;0,9431
Hal McRae;3;Aubrey Huff;0,935
Hal McRae;4;Edgar Martinez;0,9189
Hal McRae;5;Adam Lind;0,917
Kevin McReynolds;1;Brian Roberts;1,0
Kevin McReynolds;2;Don Gullett;0,9388
Kevin McReynolds;3;John Mayberry;0,9183
Kevin McReynolds;4;Kevin Bass;0,891
Kevin McReynolds;5;Chris Hoiles;0,891
Larry McWilliams;1;Rico Petrocelli;1,0
Larry McWilliams;2;Bryan Reynolds;1,0
Larry McWilliams;3;Manny Sanguillen;1,0
Larry McWilliams;4;Jim Bibby;1,0
Larry McWilliams;5;Willie Montanez;1,0
Austin Meadows;1;Aristides Aquino;0,9811
Austin Meadows;2;Yuli Gurriel;0,9726
Austin Meadows;3;Yasiel Puig;0,9372
Austin Meadows;4;Wyatt Langford;0,9211
Austin Meadows;5;Gleyber Torres;0,9079
John Means;1;Kevin Young;1,0
John Means;2;Yonder Alonso;1,0
John Means;3;Oscar Zamora;1,0
John Means;4;Gary Alexander;1,0
John Means;5;Mike Young;1,0
Gil Meche;1;Clyde Wright;1,0
Gil Meche;2;Eric Soderholm;1,0
Gil Meche;3;Jose Guzman;1,0
Gil Meche;4;Dock Ellis;1,0
Gil Meche;5;Jim Hickman;1,0
Doc Medich;1;Keith Moreland;1,0
Doc Medich;2;Nick Esasky;1,0
Doc Medich;3;Josh Harrison;1,0
Doc Medich;4;Art Howe;1,0
Doc Medich;5;Jim Hughes;1,0
Kris Medlen;1;Jeff Fassero;1,0
Kris Medlen;2;Rich Hill;1,0
Kris Medlen;3;J. R. Richard;0,9895
Kris Medlen;4;Ubaldo Jimenez;0,9895
Kris Medlen;5;Charles Nagy;0,9836
Joe Medwick;1;Chuck Klein;0,8856
Joe Medwick;2;Lou Gehrig;0,8675
Joe Medwick;3;Rogers Hornsby;0,8607
Joe Medwick;4;Jimmie Foxx;0,8461
Joe Medwick;5;Ty Cobb;0,7892
Mark Melancon;1;Neal Cotts;0,9588
Mark Melancon;2;Brendan Donnelly;0,9588
Mark Melancon;3;Hung-Chih Kuo;0,9588
Mark Melancon;4;Sergio Romo;0,9588
Mark Melancon;5;David Robertson;0,9588
Oscar Melillo;1;Eddie Ainsmith;1,0
Oscar Melillo;2;Billy Jurges;1,0
Oscar Melillo;3;Red Kress;1,0
Oscar Melillo;4;Bill Knickerbocker;1,0
Oscar Melillo;5;Roger Wolff;1,0
Kevin Mench;1;Kevin Young;1,0
Kevin Mench;2;Yonder Alonso;1,0
Kevin Mench;3;Oscar Zamora;1,0
Kevin Mench;4;Gary Alexander;1,0
Kevin Mench;5;Mike Young;1,0
Yermin Mercedes;1;Miguel Sano;1,0
Yermin Mercedes;2;Gaby Sanchez;1,0
Yermin Mercedes;3;Anibal Sanchez;1,0
Yermin Mercedes;4;Jose Miranda;1,0
Yermin Mercedes;5;Bud Smith;1,0
Kent Mercker;1;Don Aase;1,0
Kent Mercker;2;Scott McGregor;1,0
Kent Mercker;3;Frankie Montas;1,0
Kent Mercker;4;Alex Wood;1,0
Kent Mercker;5;Charlie Lea;1,0
Jackson Merrill;1;Miguel Andujar;0,9198
Jackson Merrill;2;Jake Cronenworth;0,8898
Jackson Merrill;3;Austin Jackson;0,8882
Jackson Merrill;4;Gordon Beckham;0,8881
Jackson Merrill;5;Dan Uggla;0,8855
Jim Merritt;1;Felipe Alou;1,0
Jim Merritt;2;Matty Alou;1,0
Jim Merritt;3;Bobby Avila;1,0
Jim Merritt;4;Tony Bernazard;1,0
Jim Merritt;5;Smoky Burgess;1,0
Jose Mesa;1;Todd Jones;0,9814
Jose Mesa;2;Al Holland;0,9097
Jose Mesa;3;Jeff Montgomery;0,9097
Jose Mesa;4;Bill Campbell;0,9086
Jose Mesa;5;Dan Quisenberry;0,9009
Andy Messersmith;1;Kenny Rogers;0,8503
Andy Messersmith;2;Amos Otis;0,7497
Andy Messersmith;3;Willie Davis;0,7028
Andy Messersmith;4;Larry Bowa;0,6999
Andy Messersmith;5;Starling Marte;0,6959
Butch Metzger;1;Carl Morton;1,0
Butch Metzger;2;Scott Williamson;1,0
Butch Metzger;3;Stan Bahnsen;1,0
Butch Metzger;4;John Montefusco;0,997
Butch Metzger;5;Kazuhiro Sasaki;0,997
Roger Metzger;1;Ruben Amaro;1,0
Roger Metzger;2;Gabriel Moreno;1,0
Roger Metzger;3;Evan White;1,0
Roger Metzger;4;Cesar Hernandez;1,0
Roger Metzger;5;Charlie Neal;1,0
Jack Meyers;1;George Gibson;1,0
Jack Meyers;2;Urban Shocker;1,0
Jack Meyers;3;Chick Hafey;1,0
Jack Meyers;4;Willie Kamm;1,0
Jack Meyers;5;Eppa Rixey;1,0
Dan Meyer;1;Jeromy Burnitz;1,0
Dan Meyer;2;Lamar Johnson;1,0
Dan Meyer;3;Kelly Johnson;1,0
Dan Meyer;4;Brook Jacoby;1,0
Dan Meyer;5;Rick Monday;1,0
Jake Meyers;1;Kevin Young;1,0
Jake Meyers;2;Yonder Alonso;1,0
Jake Meyers;3;Oscar Zamora;1,0
Jake Meyers;4;Gary Alexander;1,0
Jake Meyers;5;Mike Young;1,0
Cass Michaels;1;Eddie Ainsmith;1,0
Cass Michaels;2;Billy Jurges;1,0
Cass Michaels;3;Red Kress;1,0
Cass Michaels;4;Bill Knickerbocker;1,0
Cass Michaels;5;Roger Wolff;1,0
Jason Michaels;1;Mike Morse;1,0
Jason Michaels;2;Mark Grace;0,9267
Jason Michaels;3;Sean Casey;0,918
Jason Michaels;4;Roy Oswalt;0,8505
Jason Michaels;5;Todd Helton;0,8032
Will Middlebrooks;1;Jonathan Schoop;1,0
Will Middlebrooks;2;Adam Eaton;1,0
Will Middlebrooks;3;Dan Driessen;1,0
Will Middlebrooks;4;Oddibe McDowell;1,0
Will Middlebrooks;5;Len Barker;1,0
Doug Mientkiewicz;1;Ruben Amaro;1,0
Doug Mientkiewicz;2;Gabriel Moreno;1,0
Doug Mientkiewicz;3;Cesar Izturis;1,0
Doug Mientkiewicz;4;Cesar Hernandez;1,0
Doug Mientkiewicz;5;Charlie Neal;1,0
Wade Miley;1;Ken Hunt;0,907
Wade Miley;2;Ed Bouchee;0,907
Wade Miley;3;Carl Willey;0,907
Wade Miley;4;Clint Courtney;0,907
Wade Miley;5;Richie Ashburn;0,907
Felix Millan;1;Joey Gallo;1,0
Felix Millan;2;Luis Castillo;0,9683
Felix Millan;3;Mike Norris;0,9494
Felix Millan;4;Ken Berry;0,9494
Felix Millan;5;Matt Wieters;0,9494
Kevin Millar;1;Jonathan Schoop;1,0
Kevin Millar;2;Adam Eaton;1,0
Kevin Millar;3;Dan Driessen;1,0
Kevin Millar;4;Oddibe McDowell;1,0
Kevin Millar;5;Len Barker;1,0
Andrew Miller;1;Koji Uehara;0,9034
Andrew Miller;2;Marty Barrett;0,9034
Andrew Miller;3;Adam Kennedy;0,901
Andrew Miller;4;Matt Garza;0,901
Andrew Miller;5;Alcides Escobar;0,9
Brad Miller;1;Jonathan Schoop;1,0
Brad Miller;2;Adam Eaton;1,0
Brad Miller;3;Dan Driessen;1,0
Brad Miller;4;Oddibe McDowell;1,0
Brad Miller;5;Len Barker;1,0
Eddie Miller;1;Eddie Ainsmith;1,0
Eddie Miller;2;Billy Jurges;1,0
Eddie Miller;3;Red Kress;1,0
Eddie Miller;4;Bill Knickerbocker;1,0
Eddie Miller;5;Roger Wolff;1,0
Mason Miller;1;Brad Hand;0,7017
Mason Miller;2;Andres Munoz;0,7017
Mason Miller;3;Nick Kurtz;0,6871
Mason Miller;4;Ryne Duren;0,6842
Mason Miller;5;Ed Bouchee;0,6842
Rick Miller;1;Ruben Amaro;1,0
Rick Miller;2;Gabriel Moreno;1,0
Rick Miller;3;Cesar Izturis;1,0
Rick Miller;4;Cesar Hernandez;1,0
Rick Miller;5;Charlie Neal;1,0
Stu Miller;1;Wayne Granger;1,0
Stu Miller;2;Ted Abernathy;1,0
Stu Miller;3;Dick Radatz;1,0
Stu Miller;4;Ron Perranoski;1,0
Stu Miller;5;Lindy McDaniel;1,0
Wade Miller;1;Wandy Rodriguez;1,0
Wade Miller;2;Andy Hawkins;1,0
Wade Miller;3;Erik Hanson;1,0
Wade Miller;4;Ed Whitson;1,0
Wade Miller;5;Jim Beattie;1,0
Randy Milligan;1;Kevin Young;1,0
Randy Milligan;2;Yonder Alonso;1,0
Randy Milligan;3;Oscar Zamora;1,0
Randy Milligan;4;Gary Alexander;1,0
Randy Milligan;5;Mike Young;1,0
Alec Mills;1;Kevin Young;1,0
Alec Mills;2;Yonder Alonso;1,0
Alec Mills;3;Oscar Zamora;1,0
Alec Mills;4;Gary Alexander;1,0
Alec Mills;5;Mike Young;1,0
Kevin Millwood;1;Kevin Young;1,0
Kevin Millwood;2;Yonder Alonso;1,0
Kevin Millwood;3;Oscar Zamora;1,0
Kevin Millwood;4;Gary Alexander;1,0
Kevin Millwood;5;Mike Young;1,0
Eddie Milner;1;Kevin Young;1,0
Eddie Milner;2;Yonder Alonso;1,0
Eddie Milner;3;Oscar Zamora;1,0
Eddie Milner;4;Gary Alexander;1,0
Eddie Milner;5;Mike Young;1,0
John Milner;1;Jonathan Schoop;1,0
John Milner;2;Adam Eaton;1,0
John Milner;3;Dan Driessen;1,0
John Milner;4;Oddibe McDowell;1,0
John Milner;5;Len Barker;1,0
Eric Milton;1;Kevin Young;1,0
Eric Milton;2;Yonder Alonso;1,0
Eric Milton;3;Oscar Zamora;1,0
Eric Milton;4;Gary Alexander;1,0
Eric Milton;5;Mike Young;1,0
Minnie Miñoso;1;Richie Ashburn;0,9173
Minnie Miñoso;2;Dick Howser;0,9173
Minnie Miñoso;3;Ken Hunt;0,9173
Minnie Miñoso;4;Cade Horton;0,9173
Minnie Miñoso;5;Ryne Duren;0,9173
Greg Minton;1;Kevin Young;1,0
Greg Minton;2;Yonder Alonso;1,0
Greg Minton;3;Oscar Zamora;1,0
Greg Minton;4;Gary Alexander;1,0
Greg Minton;5;Mike Young;1,0
Jose Miranda;1;Miguel Sano;1,0
Jose Miranda;2;Gaby Sanchez;1,0
Jose Miranda;3;Anibal Sanchez;1,0
Jose Miranda;4;Yermin Mercedes;1,0
Jose Miranda;5;Bud Smith;1,0
Kevin Mitchell;1;Al Rosen;0,9329
Kevin Mitchell;2;Roger Maris;0,9008
Kevin Mitchell;3;George Bell;0,8739
Kevin Mitchell;4;Lou Boudreau;0,8625
Kevin Mitchell;5;Robin Yount;0,8316
Johnny Mize;1;Joe Page;0,8333
Johnny Mize;2;Bert Campaneris;0,8073
Johnny Mize;3;Dusty Rhodes;0,7559
Johnny Mize;4;Jerry Coleman;0,7559
Johnny Mize;5;Dick Green;0,7559
Dave Mlicki;1;Kevin Young;1,0
Dave Mlicki;2;Yonder Alonso;1,0
Dave Mlicki;3;Oscar Zamora;1,0
Dave Mlicki;4;Gary Alexander;1,0
Dave Mlicki;5;Mike Young;1,0
Bengie Molina;1;Ian Kinsler;1,0
Bengie Molina;2;Mike Cameron;0,9684
Bengie Molina;3;Joey Gallo;0,9456
Bengie Molina;4;Felix Millan;0,9456
Bengie Molina;5;Adam Duvall;0,9237
Yadier Molina;1;Andrelton Simmons;0,9153
Yadier Molina;2;Jim Edmonds;0,7187
Yadier Molina;3;Orlando Cabrera;0,7139
Yadier Molina;4;Elvis Andrus;0,6993
Yadier Molina;5;Asdrubal Cabrera;0,6984
Paul Molitor;1;Jamie Moyer;0,5843
Paul Molitor;2;Brett Butler;0,5688
Paul Molitor;3;Todd Stottlemyre;0,5567
Paul Molitor;4;Craig Biggio;0,5531
Paul Molitor;5;Curt Schilling;0,5488
Rick Monday;1;Ron LeFlore;1,0
Rick Monday;2;Dan Meyer;1,0
Rick Monday;3;Kal Daniels;1,0
Rick Monday;4;Otto Velez;1,0
Rick Monday;5;Brian Downing;1,0
Raul Mondesi;1;Bob Hamelin;0,9765
Raul Mondesi;2;Ben Grieve;0,9654
Raul Mondesi;3;Eric Hinske;0,9308
Raul Mondesi;4;Scott Rolen;0,9043
Raul Mondesi;5;Preston Wilson;0,8731
Adalberto Mondesi;1;Kevin Young;1,0
Adalberto Mondesi;2;Yonder Alonso;1,0
Adalberto Mondesi;3;Oscar Zamora;1,0
Adalberto Mondesi;4;Gary Alexander;1,0
Adalberto Mondesi;5;Mike Young;1,0
Don Money;1;Jonathan Schoop;1,0
Don Money;2;Adam Eaton;1,0
Don Money;3;Dan Driessen;1,0
Don Money;4;Oddibe McDowell;1,0
Don Money;5;Len Barker;1,0
Sid Monge;1;Wandy Rodriguez;1,0
Sid Monge;2;Andy Hawkins;1,0
Sid Monge;3;Matt Harrison;1,0
Sid Monge;4;Rick Helling;1,0
Sid Monge;5;Woody Williams;1,0
Frankie Montas;1;Don Aase;1,0
Frankie Montas;2;Scott McGregor;1,0
Frankie Montas;3;Charlie Lea;1,0
Frankie Montas;4;Alex Wood;1,0
Frankie Montas;5;Kent Mercker;1,0
Willie Montanez;1;Rico Petrocelli;1,0
Willie Montanez;2;Bryan Reynolds;1,0
Willie Montanez;3;Manny Sanguillen;1,0
Willie Montanez;4;Larry McWilliams;1,0
Willie Montanez;5;Jim Bibby;1,0
John Montefusco;1;Kazuhiro Sasaki;1,0
John Montefusco;2;Scott Williamson;0,997
John Montefusco;3;Butch Metzger;0,997
John Montefusco;4;Carl Morton;0,997
John Montefusco;5;Stan Bahnsen;0,997
Keider Montero;1;Kevin Young;1,0
Keider Montero;2;Yonder Alonso;1,0
Keider Montero;3;Oscar Zamora;1,0
Keider Montero;4;Gary Alexander;1,0
Keider Montero;5;Mike Young;1,0
Jeff Montgomery;1;Al Holland;1,0
Jeff Montgomery;2;Jeff Russell;0,9946
Jeff Montgomery;3;Rawly Eastwick;0,9946
Jeff Montgomery;4;Antonio Alfonseca;0,9946
Jeff Montgomery;5;Bill Campbell;0,992
Jordan Montgomery;1;Bryan Woo;1,0
Jordan Montgomery;2;Charlie Morton;1,0
Jordan Montgomery;3;Mike Yastrzemski;1,0
Jordan Montgomery;4;Kyle Bradish;1,0
Jordan Montgomery;5;Dinelson Lamet;1,0
Wally Moon;1;Ken Hubbs;1,0
Wally Moon;2;Bill Virdon;1,0
Wally Moon;3;Herb Score;0,9957
Wally Moon;4;Ron Hansen;0,9957
Wally Moon;5;Don Schwall;0,9957
Dylan Moore;1;Bronson Arroyo;1,0
Dylan Moore;2;Harrison Bader;1,0
Dylan Moore;3;Erick Aybar;1,0
Dylan Moore;4;Jody Davis;1,0
Dylan Moore;5;Corey Dickerson;1,0
Jo-Jo Moore;1;Eddie Ainsmith;1,0
Jo-Jo Moore;2;Billy Jurges;1,0
Jo-Jo Moore;3;Red Kress;1,0
Jo-Jo Moore;4;Bill Knickerbocker;1,0
Jo-Jo Moore;5;Roger Wolff;1,0
Mike Moore;1;Tommy Greene;1,0
Mike Moore;2;Noah Lowry;1,0
Mike Moore;3;Lucas Giolito;1,0
Mike Moore;4;Jim Clancy;1,0
Mike Moore;5;Bob Stanley;1,0
Jose Morales;1;Kevin Young;1,0
Jose Morales;2;Yonder Alonso;1,0
Jose Morales;3;Oscar Zamora;1,0
Jose Morales;4;Gary Alexander;1,0
Jose Morales;5;Mike Young;1,0
Kendrys Morales;1;Victor Martinez;0,9813
Kendrys Morales;2;Chili Davis;0,9792
Kendrys Morales;3;Aubrey Huff;0,9414
Kendrys Morales;4;Ellis Burks;0,9285
Kendrys Morales;5;Hal McRae;0,9031
Melvin Mora;1;Doug DeCinces;0,9823
Melvin Mora;2;Howard Johnson;0,9246
Melvin Mora;3;Jose Reyes;0,9172
Melvin Mora;4;Mike Greenwell;0,9172
Melvin Mora;5;Chase Headley;0,8976
Keith Moreland;1;Doc Medich;1,0
Keith Moreland;2;Nick Esasky;1,0
Keith Moreland;3;Josh Harrison;1,0
Keith Moreland;4;Art Howe;1,0
Keith Moreland;5;Jim Hughes;1,0
Mitch Moreland;1;Bronson Arroyo;1,0
Mitch Moreland;2;Harrison Bader;1,0
Mitch Moreland;3;Erick Aybar;1,0
Mitch Moreland;4;Jody Davis;1,0
Mitch Moreland;5;Corey Dickerson;1,0
Gabriel Moreno;1;Ruben Amaro;1,0
Gabriel Moreno;2;Cesar Hernandez;1,0
Gabriel Moreno;3;Roger Metzger;1,0
Gabriel Moreno;4;Charlie Neal;1,0
Gabriel Moreno;5;Masyn Winn;1,0
Omar Moreno;1;Felipe Alou;1,0
Omar Moreno;2;Matty Alou;1,0
Omar Moreno;3;Bobby Avila;1,0
Omar Moreno;4;Tony Bernazard;1,0
Omar Moreno;5;Smoky Burgess;1,0
Joe Morgan;1;Maury Wills;0,7733
Joe Morgan;2;Cal Ripken;0,7525
Joe Morgan;3;Robin Yount;0,7029
Joe Morgan;4;Al Rosen;0,6405
Joe Morgan;5;Kevin Mitchell;0,6348
Mike Morgan;1;Don Aase;1,0
Mike Morgan;2;Scott McGregor;1,0
Mike Morgan;3;Charlie Lea;1,0
Mike Morgan;4;Frankie Montas;1,0
Mike Morgan;5;Kent Mercker;1,0
